time_s,t_from_ride_start_s,phone_aT_ms2,phone_angle_deg,alex_video_angle_deg,ryan_video_angle_deg
403.88,-99.027,0.0881,0.515,0.0,
403.98,-98.927,0.0884,0.516,0.0,
404.08,-98.827,0.0869,0.507,0.0,
404.18,-98.727,0.0852,0.497,0.0,
404.28,-98.627,0.0876,0.512,0.0,
404.38,-98.527,0.0887,0.518,0.0,
404.48,-98.427,0.0885,0.517,0.0,
404.58,-98.327,0.0869,0.508,0.0,
404.68,-98.227,0.0863,0.504,0.0,
404.78,-98.127,0.0868,0.507,0.0,
404.88,-98.027,0.0881,0.514,0.0,
404.98,-97.927,0.0887,0.518,0.0,
405.08,-97.827,0.0876,0.511,0.0,
405.18,-97.727,0.0855,0.499,0.0,
405.28,-97.627,0.0864,0.504,0.0,
405.38,-97.527,0.0883,0.516,0.0,
405.48,-97.427,0.0872,0.509,0.0,
405.58,-97.327,0.0861,0.503,0.0,
405.68,-97.227,0.0852,0.497,0.0,
405.78,-97.127,0.0858,0.501,0.0,
405.88,-97.027,0.0883,0.516,0.0,
405.98,-96.927,0.0887,0.518,0.0,
406.08,-96.827,0.0883,0.516,0.0,
406.18,-96.727,0.0855,0.499,0.0,
406.28,-96.627,0.0859,0.502,0.0,
406.38,-96.527,0.0881,0.515,0.0,
406.48,-96.427,0.0886,0.518,0.0,
406.58,-96.327,0.0896,0.523,0.0,
406.68,-96.227,0.0889,0.519,0.0,
406.78,-96.127,0.087,0.508,0.0,
406.88,-96.027,0.0861,0.503,0.0,
406.98,-95.927,0.0868,0.507,0.0,
407.08,-95.827,0.0879,0.513,0.0,
407.18,-95.727,0.0885,0.517,0.0,
407.28,-95.627,0.0869,0.507,0.0,
407.38,-95.527,0.0845,0.494,0.0,
407.48,-95.427,0.0844,0.493,0.0,
407.58,-95.327,0.0891,0.52,0.0,
407.68,-95.227,0.0922,0.538,0.0,
407.78,-95.127,0.091,0.532,0.0,
407.88,-95.027,0.0896,0.523,0.0,
407.98,-94.927,0.088,0.514,0.0,
408.08,-94.827,0.0879,0.513,0.0,
408.18,-94.727,0.0903,0.528,0.0,
408.28,-94.627,0.0898,0.525,0.0,
408.38,-94.527,0.089,0.52,0.0,
408.48,-94.427,0.0868,0.507,0.0,
408.58,-94.327,0.0866,0.506,0.0,
408.68,-94.227,0.0911,0.532,0.0,
408.78,-94.127,0.0909,0.531,0.0,
408.88,-94.027,0.0897,0.524,0.0,
408.98,-93.927,0.0884,0.516,0.0,
409.08,-93.827,0.0889,0.519,0.0,
409.18,-93.727,0.0924,0.54,0.0,
409.28,-93.627,0.0928,0.542,0.0,
409.38,-93.527,0.0937,0.547,0.0,
409.48,-93.427,0.0911,0.532,0.0,
409.58,-93.327,0.0897,0.524,0.0,
409.68,-93.227,0.0911,0.532,0.0,
409.78,-93.127,0.0905,0.528,0.0,
409.88,-93.027,0.0907,0.53,0.0,
409.98,-92.927,0.0887,0.518,0.0,
410.08,-92.827,0.0868,0.507,0.0,
410.18,-92.727,0.0886,0.517,0.0,
410.28,-92.627,0.0893,0.521,0.0,
410.38,-92.527,0.0914,0.534,0.0,
410.48,-92.427,0.0922,0.538,0.0,
410.58,-92.327,0.0916,0.535,0.0,
410.68,-92.227,0.0918,0.536,0.0,
410.78,-92.127,0.0935,0.546,0.0,
410.88,-92.027,0.0926,0.541,0.0,
410.98,-91.927,0.0931,0.544,0.0,
411.08,-91.827,0.0921,0.538,0.0,
411.18,-91.727,0.0918,0.536,0.0,
411.28,-91.627,0.0949,0.554,0.0,
411.38,-91.527,0.0969,0.566,0.0,
411.48,-91.427,0.0985,0.575,0.0,
411.58,-91.327,0.096,0.561,0.0,
411.68,-91.227,0.0934,0.545,0.0,
411.78,-91.127,0.0943,0.551,0.0,
411.88,-91.027,0.097,0.566,0.0,
411.98,-90.927,0.0948,0.554,0.0,
412.08,-90.827,0.0939,0.549,0.0,
412.18,-90.727,0.0915,0.535,0.0,
412.28,-90.627,0.0902,0.527,0.0,
412.38,-90.527,0.0943,0.551,0.0,
412.48,-90.427,0.0949,0.554,0.0,
412.58,-90.327,0.093,0.543,0.0,
412.68,-90.227,0.0919,0.537,0.0,
412.78,-90.127,0.0919,0.536,0.0,
412.88,-90.027,0.0943,0.551,0.0,
412.98,-89.927,0.0956,0.559,0.0,
413.08,-89.827,0.0951,0.555,0.0,
413.18,-89.727,0.0932,0.545,0.0,
413.28,-89.627,0.0925,0.54,0.0,
413.38,-89.527,0.0928,0.542,0.0,
413.48,-89.427,0.0949,0.554,0.0,
413.58,-89.327,0.0968,0.565,0.0,
413.68,-89.227,0.0945,0.552,0.0,
413.78,-89.127,0.0918,0.536,0.0,
413.88,-89.027,0.092,0.537,0.0,
413.98,-88.927,0.0922,0.539,0.0,
414.08,-88.827,0.0923,0.539,0.0,
