time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
538.3123,110.7056,186.0023,169.9923,-0.0298,0.368,-0.1148,0.39
538.3276,110.7209,186.0176,170.0076,0.0269,0.4898,0.0199,0.49
538.3434,110.7368,186.0334,170.0234,-0.0618,0.681,-0.0506,0.69
538.3435,110.7369,186.0335,170.0235,-0.1091,0.5888,-0.138,0.61
538.3608,110.7542,186.0508,170.0408,-0.0344,0.5083,-0.0573,0.51
538.3611,110.7545,186.0511,170.0411,-0.0075,0.4685,-0.0078,0.47
538.3761,110.7695,186.0661,170.0561,0.031,0.5005,0.0012,0.5
538.3921,110.7855,186.0821,170.0721,-0.0784,0.5351,-0.0491,0.54
538.3925,110.7858,186.0825,170.0725,-0.1297,0.4075,-0.1237,0.45
538.4067,110.8001,186.0967,170.0867,-0.0519,0.3395,-0.0974,0.36
538.4216,110.8149,186.1116,170.1016,-0.0434,0.3549,-0.1373,0.38
538.4217,110.815,186.1117,170.1017,0.0079,0.4917,-0.2023,0.53
538.4361,110.8295,186.1261,170.1161,0.0282,0.7766,-0.1687,0.8
538.451,110.8443,186.141,170.131,-0.1856,0.7008,-0.1724,0.75
538.4511,110.8445,186.1411,170.1311,-0.1137,0.5851,0.002,0.6
538.4654,110.8587,186.1554,170.1454,-0.1395,0.4384,0.0875,0.47
538.48,110.8733,186.17,170.16,-0.0458,0.4377,0.1206,0.46
538.4801,110.8735,186.1701,170.1601,-0.0431,0.5042,0.1103,0.52
538.4947,110.888,186.1847,170.1747,-0.119,0.4163,-0.128,0.45
538.5096,110.903,186.1996,170.1896,-0.0431,0.4009,-0.306,0.51
538.5097,110.9031,186.1997,170.1897,-0.0639,0.4647,-0.3118,0.56
538.5245,110.9179,186.2145,170.2045,-0.0275,0.5715,-0.2648,0.63
538.5392,110.9326,186.2292,170.2192,-0.169,0.7465,-0.2996,0.82
538.5539,110.9473,186.2439,170.2339,-0.2009,0.5636,-0.3412,0.69
538.5541,110.9474,186.2441,170.2341,-0.144,0.4363,-0.233,0.52
538.5688,110.9622,186.2588,170.2488,-0.0992,0.3191,-0.1973,0.39
538.569,110.9624,186.259,170.249,-0.0285,0.353,-0.1096,0.37
538.5836,110.977,186.2736,170.2636,0.0299,0.5835,0.0354,0.59
538.599,110.9923,186.289,170.279,-0.1564,0.6777,-0.0046,0.7
538.5992,110.9925,186.2892,170.2792,-0.119,0.6903,0.0181,0.7
538.6167,111.01,186.3067,170.2967,-0.1391,0.5686,-0.0761,0.59
538.6314,111.0248,186.3214,170.3114,-0.0328,0.7252,-0.0062,0.73
538.6315,111.0249,186.3215,170.3115,-0.1263,0.7427,-0.0889,0.76
538.6462,111.0396,186.3362,170.3262,-0.136,0.7676,-0.1145,0.79
538.6609,111.0543,186.3509,170.3409,-0.1243,0.7402,-0.0977,0.76
538.6611,111.0544,186.3511,170.3411,-0.1366,0.6745,-0.1217,0.7
538.6756,111.0689,186.3656,170.3556,-0.0513,0.6911,-0.0033,0.69
538.6902,111.0836,186.3802,170.3702,-0.0649,0.7243,-0.0051,0.73
538.6904,111.0837,186.3804,170.3704,-0.0487,0.5889,-0.0588,0.59
538.7051,111.0985,186.3951,170.3851,-0.0421,0.396,-0.1122,0.41
538.7199,111.1133,186.4099,170.3999,-0.0382,0.2367,-0.1418,0.28
538.7201,111.1134,186.4101,170.4001,0.0055,0.3391,-0.041,0.34
538.7346,111.1279,186.4246,170.4146,0.0175,0.5567,-0.0363,0.56
538.7491,111.1424,186.4391,170.4291,-0.0583,0.5213,-0.1252,0.54
538.7493,111.1426,186.4393,170.4293,-0.0483,0.4248,-0.1079,0.44
538.7639,111.1572,186.4539,170.4439,-0.0386,0.2978,-0.1204,0.32
538.7786,111.1719,186.4686,170.4586,0.0475,0.4979,0.0278,0.5
538.7936,111.187,186.4836,170.4736,-0.0567,0.4472,-0.0817,0.46
538.7938,111.1871,186.4838,170.4738,-0.0639,0.3846,-0.0628,0.39
538.8082,111.2015,186.4982,170.4882,-0.0612,0.3002,-0.0772,0.32
538.8226,111.216,186.5126,170.5026,0.0456,0.3282,-0.0218,0.33
538.8227,111.2161,186.5127,170.5027,0.0633,0.5317,0.0214,0.54
538.8377,111.231,186.5277,170.5177,-0.0716,0.454,-0.1778,0.49
538.8526,111.2459,186.5426,170.5326,-0.0421,0.2053,-0.2098,0.3
538.8677,111.2611,186.5577,170.5477,-0.0217,0.1039,-0.2514,0.27
538.8679,111.2612,186.5579,170.5479,0.0577,0.1636,-0.2078,0.27
538.8843,111.2777,186.5743,170.5643,0.0792,0.3693,-0.1307,0.4
538.8846,111.2779,186.5746,170.5646,-0.0614,0.3731,-0.2222,0.44
538.8925,111.2858,186.5825,170.5725,-0.0703,0.2815,-0.1826,0.34
538.9006,111.294,186.5906,170.5806,-0.0597,0.1928,-0.144,0.25
538.9153,111.3087,186.6053,170.5953,-0.0421,0.1118,-0.1421,0.19
538.9303,111.3236,186.6203,170.6103,0.0895,0.4282,0.0473,0.44
538.9304,111.3238,186.6204,170.6104,-0.063,0.4554,-0.0522,0.46
538.945,111.3384,186.635,170.625,-0.0929,0.3407,-0.1531,0.38
538.9601,111.3535,186.6501,170.6401,-0.0795,0.2914,-0.2631,0.4
538.9747,111.368,186.6647,170.6547,0.0061,0.4477,-0.2073,0.49
538.9749,111.3682,186.6649,170.6549,0.0508,0.659,-0.0508,0.66
538.9898,111.3832,186.6798,170.6698,-0.0824,0.6673,-0.021,0.67
538.99,111.3834,186.68,170.67,-0.1384,0.4626,-0.008,0.48
539.012,111.4053,186.702,170.692,-0.1509,0.246,0.0311,0.29
539.0121,111.4055,186.7021,170.6921,-0.1084,0.0821,0.0223,0.14
539.0272,111.4206,186.7172,170.7072,0.1049,0.4263,-0.0559,0.44
539.045,111.4384,186.735,170.725,0.02,0.5383,-0.2339,0.59
539.0452,111.4385,186.7352,170.7252,-0.05,0.5561,-0.3098,0.64
539.0597,111.4531,186.7497,170.7397,-0.0818,0.4018,-0.2762,0.49
539.0601,111.4534,186.7501,170.7401,-0.0081,0.3718,-0.2062,0.43
539.0748,111.4681,186.7648,170.7548,0.0345,0.5025,-0.0626,0.51
539.0896,111.4829,186.7796,170.7696,-0.0663,0.5207,-0.1033,0.53
539.0897,111.4831,186.7797,170.7697,-0.1404,0.3762,-0.1587,0.43
539.1046,111.4979,186.7946,170.7846,-0.1209,0.2941,-0.1306,0.34
539.1193,111.5127,186.8093,170.7993,-0.0456,0.2096,-0.0467,0.22
539.1195,111.5128,186.8095,170.7995,0.0359,0.4252,0.0974,0.44
539.1342,111.5276,186.8242,170.8142,-0.0788,0.535,0.0437,0.54
539.149,111.5423,186.839,170.829,-0.0923,0.3533,-0.1191,0.38
539.1637,111.5571,186.8537,170.8437,-0.1037,0.2225,-0.2092,0.32
539.1639,111.5572,186.8539,170.8439,-0.0245,0.1826,-0.225,0.29
539.1785,111.5718,186.8685,170.8585,0.0781,0.3919,-0.131,0.42
539.1786,111.572,186.8686,170.8586,-0.0033,0.572,-0.1486,0.59
539.193,111.5864,186.883,170.873,-0.1037,0.5384,-0.2441,0.6
539.2074,111.6008,186.8974,170.8874,-0.1078,0.3904,-0.1947,0.45
539.2222,111.6156,186.9122,170.9022,-0.0572,0.2976,-0.1359,0.33
539.2224,111.6157,186.9124,170.9024,0.048,0.4063,0.0085,0.41
539.2371,111.6304,186.9271,170.9171,0.0214,0.5363,-0.0119,0.54
539.252,111.6453,186.942,170.932,-0.0912,0.4358,-0.1794,0.48
539.2521,111.6455,186.9421,170.9321,-0.1005,0.3349,-0.1885,0.4
539.2667,111.66,186.9567,170.9467,-0.0381,0.3582,-0.1707,0.4
539.2813,111.6746,186.9713,170.9613,-0.0046,0.7108,-0.0982,0.72
539.2967,111.6901,186.9867,170.9767,-0.1261,0.6759,-0.2205,0.72
539.297,111.6903,186.987,170.977,-0.1493,0.5215,-0.2903,0.62
539.3149,111.7083,187.0049,170.9949,-0.1269,0.3146,-0.3319,0.47
539.3151,111.7085,187.0051,170.9951,-0.0357,0.1705,-0.288,0.34
539.3301,111.7234,187.0201,171.0101,0.05,0.4052,-0.087,0.42
539.3446,111.7379,187.0346,171.0246,-0.0721,0.4506,-0.1513,0.48
539.3447,111.7381,187.0347,171.0247,-0.1224,0.362,-0.1897,0.43
539.3596,111.753,187.0496,171.0396,-0.1246,0.2063,-0.2231,0.33
539.3598,111.7531,187.0498,171.0398,-0.1099,0.0546,-0.2376,0.27
539.3748,111.7682,187.0648,171.0548,-0.0055,0.0771,-0.152,0.17
539.3899,111.7833,187.0799,171.0699,-0.0908,0.3623,-0.1446,0.4
539.4048,111.7982,187.0948,171.0848,-0.1295,0.3847,-0.2179,0.46
539.4051,111.7984,187.0951,171.0851,-0.1344,0.2488,-0.3361,0.44
539.4197,111.813,187.1097,171.0997,-0.1012,0.1009,-0.3969,0.42
539.4198,111.8132,187.1098,171.0998,0.032,0.0995,-0.3195,0.34
539.4345,111.8278,187.1245,171.1145,0.0639,0.227,-0.2477,0.34
539.4491,111.8424,187.1391,171.1291,-0.0501,0.2433,-0.2705,0.37
539.4492,111.8426,187.1392,171.1292,-0.0849,0.1709,-0.2593,0.32
539.4638,111.8572,187.1538,171.1438,-0.1364,-0.0092,-0.327,0.35
539.4786,111.872,187.1686,171.1586,0.06,0.0235,-0.0878,0.11
539.4937,111.887,187.1837,171.1737,0.0399,0.1551,-0.0228,0.16
539.4939,111.8872,187.1839,171.1739,-0.0047,0.2845,-0.0223,0.29
539.5083,111.9017,187.1983,171.1883,-0.0709,0.349,-0.0572,0.36
539.523,111.9163,187.213,171.203,-0.0501,0.2941,-0.3484,0.46
539.5231,111.9165,187.2131,171.2031,0.0345,0.3792,-0.2333,0.45
539.5383,111.9316,187.2283,171.2183,-0.0385,0.3879,-0.1641,0.42
539.553,111.9464,187.243,171.233,-0.1233,0.282,-0.1598,0.35
539.5532,111.9465,187.2432,171.2332,-0.1098,0.212,-0.0791,0.25
539.5681,111.9614,187.2581,171.2481,-0.0845,0.1418,-0.0842,0.19
539.5862,111.9795,187.2762,171.2662,0.078,0.2274,-0.135,0.28
539.5864,111.9797,187.2764,171.2664,0.0788,0.5029,-0.1255,0.52
539.601,111.9943,187.291,171.281,-0.1246,0.4771,-0.3305,0.59
539.6045,111.9978,187.2945,171.2845,-0.133,0.3375,-0.3099,0.48
539.6156,112.009,187.3056,171.2956,-0.0861,0.2385,-0.2702,0.37
539.6215,112.0148,187.3115,171.3015,0.0036,0.3433,-0.1231,0.36
539.6311,112.0244,187.3211,171.3111,0.0355,0.5324,0.0233,0.53
539.646,112.0393,187.336,171.326,-0.109,0.6138,0.0353,0.62
539.6604,112.0538,187.3504,171.3404,-0.1364,0.3555,-0.0058,0.38
539.6752,112.0685,187.3652,171.3552,-0.0941,0.1929,-0.0755,0.23
539.6753,112.0687,187.3653,171.3553,-0.038,0.1551,-0.0978,0.19
539.6897,112.083,187.3797,171.3697,0.0295,0.2971,-0.0054,0.3
539.6898,112.0832,187.3798,171.3698,-0.0465,0.3932,-0.0514,0.4
539.7044,112.0978,187.3944,171.3844,-0.1626,0.3306,-0.2399,0.44
539.719,112.1124,187.409,171.399,-0.1504,0.1181,-0.4017,0.44
539.7194,112.1127,187.4094,171.3994,-0.0677,0.1218,-0.3518,0.38
539.7335,112.1269,187.4235,171.4135,0.0362,0.2936,-0.2357,0.38
539.7481,112.1415,187.4381,171.4281,0.0035,0.4199,-0.2633,0.5
539.763,112.1564,187.453,171.443,-0.1403,0.0295,-0.3586,0.39
539.7632,112.1565,187.4532,171.4432,-0.0866,-0.1473,-0.34,0.38
539.7779,112.1713,187.4679,171.4579,0.0166,-0.2231,-0.3364,0.4
539.7926,112.186,187.4826,171.4726,0.0783,0.3089,-0.0345,0.32
539.8072,112.2005,187.4972,171.4872,-0.1394,0.3818,-0.115,0.42
539.8073,112.2007,187.4973,171.4873,-0.2082,0.2937,-0.214,0.42
539.822,112.2154,187.512,171.502,-0.1667,0.198,-0.2497,0.36
539.8222,112.2155,187.5122,171.5022,-0.0892,0.231,-0.2584,0.36
539.8372,112.2306,187.5272,171.5172,-0.026,0.4196,-0.195,0.46
539.8556,112.249,187.5456,171.5356,-0.1305,0.7264,-0.1435,0.75
539.8559,112.2492,187.5459,171.5359,-0.2021,0.6244,-0.1985,0.69
539.8705,112.2638,187.5605,171.5505,-0.1851,0.4074,-0.2199,0.5
539.8706,112.2639,187.5606,171.5506,-0.1012,0.1929,-0.239,0.32
539.8853,112.2786,187.5753,171.5653,-0.0562,0.12,-0.1843,0.23
539.9004,112.2938,187.5904,171.5804,-0.0882,0.4839,-0.0126,0.49
539.9008,112.2942,187.5908,171.5808,-0.1672,0.5253,-0.067,0.56
539.9156,112.3089,187.6056,171.5956,-0.2076,0.43,-0.1332,0.5
539.9198,112.3131,187.6098,171.5998,-0.2072,0.2605,-0.1899,0.38
539.9309,112.3242,187.6209,171.6109,-0.095,0.2279,-0.0986,0.27
539.9456,112.3389,187.6356,171.6256,-0.0309,0.4709,0.071,0.48
539.9602,112.3536,187.6502,171.6402,-0.1693,0.8604,0.0142,0.88
539.9604,112.3538,187.6504,171.6404,-0.247,0.8153,-0.0495,0.85
539.9754,112.3687,187.6654,171.6554,-0.2742,0.5786,-0.125,0.65
539.9911,112.3844,187.6811,171.6711,-0.0359,0.5424,0.0667,0.55
539.9915,112.3848,187.6815,171.6715,-0.0134,0.6767,0.1032,0.68
540.0065,112.3998,187.6965,171.6865,-0.1746,0.6769,0.0406,0.7
540.0259,112.4193,187.7159,171.7059,-0.2068,0.5453,0.0309,0.58
540.0262,112.4195,187.7162,171.7062,-0.1433,0.4015,0.0385,0.43
540.0412,112.4345,187.7312,171.7212,-0.0338,0.2305,0.0383,0.24
540.0558,112.4491,187.7458,171.7358,-0.0264,0.3497,0.037,0.35
540.0559,112.4492,187.7459,171.7359,-0.1479,0.2789,-0.2024,0.38
540.0706,112.464,187.7606,171.7506,-0.1954,0.1167,-0.4001,0.46
540.0708,112.4641,187.7608,171.7508,-0.1211,0.024,-0.4161,0.43
540.0856,112.479,187.7756,171.7656,-0.0351,0.0109,-0.3732,0.38
540.101,112.4944,187.791,171.781,0.0254,0.2851,0.0945,0.3
540.1012,112.4945,187.7912,171.7812,-0.1378,0.3678,0.1597,0.42
540.1165,112.5098,187.8065,171.7965,-0.2647,0.182,0.0361,0.32
540.1308,112.5241,187.8208,171.8108,-0.027,0.0376,-0.0978,0.11
540.1458,112.5392,187.8358,171.8258,0.0651,0.2295,-0.1341,0.27
540.146,112.5393,187.836,171.826,0.0519,0.5197,-0.089,0.53
540.1605,112.5538,187.8505,171.8405,-0.0661,0.7638,-0.0741,0.77
540.1606,112.554,187.8506,171.8406,-0.2213,0.7437,-0.1585,0.79
540.1753,112.5686,187.8653,171.8553,-0.2607,0.5025,-0.2702,0.63
540.1897,112.5831,187.8797,171.8697,-0.067,0.2051,-0.1307,0.25
540.1899,112.5832,187.8799,171.8699,-0.0309,0.3912,0.0144,0.39
540.2045,112.5978,187.8945,171.8845,-0.0854,0.5652,0.023,0.57
540.219,112.6124,187.909,171.899,-0.2157,0.5904,-0.0395,0.63
540.2192,112.6125,187.9092,171.8992,-0.264,0.4023,-0.1257,0.5
540.234,112.6274,187.924,171.914,-0.1787,0.2143,-0.1449,0.31
540.2513,112.6447,187.9413,171.9313,-0.0641,0.0213,-0.0942,0.12
540.2515,112.6449,187.9415,171.9315,-0.0574,0.1411,-0.0398,0.16
540.2667,112.66,187.9567,171.9467,-0.1226,0.237,-0.098,0.28
540.2812,112.6745,187.9712,171.9612,-0.219,-0.0017,-0.2827,0.36
540.2813,112.6747,187.9713,171.9613,-0.1801,-0.1232,-0.2618,0.34
540.2966,112.69,187.9866,171.9766,-0.1273,-0.2156,-0.2463,0.35
540.3116,112.705,188.0016,171.9916,-0.0984,0.0115,-0.1327,0.17
540.3269,112.7202,188.0169,172.0069,-0.2338,-0.0292,-0.2379,0.33
540.327,112.7203,188.017,172.007,-0.2113,-0.132,-0.2643,0.36
540.3418,112.7351,188.0318,172.0218,-0.1414,-0.1442,-0.2925,0.36
540.3419,112.7353,188.0319,172.0219,-0.1385,-0.1396,-0.3421,0.39
540.3565,112.7498,188.0465,172.0365,-0.1024,-0.0632,-0.2936,0.32
540.3715,112.7648,188.0615,172.0515,-0.241,0.0601,-0.32,0.41
540.3716,112.7649,188.0616,172.0516,-0.2648,-0.0801,-0.4109,0.5
540.3863,112.7797,188.0763,172.0663,-0.2,-0.0983,-0.3367,0.4
540.401,112.7943,188.091,172.081,-0.1372,0.1122,-0.2339,0.29
540.4155,112.8089,188.1055,172.0955,-0.1577,0.2403,-0.1626,0.33
540.4157,112.809,188.1057,172.0957,-0.222,0.3161,-0.122,0.41
540.4309,112.8242,188.1209,172.1109,-0.3023,0.2381,-0.1668,0.42
540.431,112.8244,188.121,172.111,-0.2436,0.1433,-0.1468,0.32
540.4461,112.8394,188.1361,172.1261,-0.1943,0.1587,-0.1007,0.27
540.4611,112.8544,188.1511,172.1411,-0.196,0.3139,-0.0585,0.37
540.4612,112.8546,188.1512,172.1412,-0.1985,0.4582,-0.007,0.5
540.4758,112.8692,188.1658,172.1558,-0.2459,0.5022,-0.0129,0.56
540.4906,112.8839,188.1806,172.1706,-0.2594,0.4215,-0.0711,0.5
540.4907,112.8841,188.1807,172.1707,-0.1854,0.3462,-0.0178,0.39
540.5059,112.8992,188.1959,172.1859,-0.1631,0.3196,0.0533,0.36
540.5238,112.9171,188.2138,172.2038,-0.1216,0.5027,0.1547,0.54
540.524,112.9173,188.214,172.204,-0.1872,0.5659,0.1138,0.61
540.5384,112.9317,188.2284,172.2184,-0.2311,0.4828,0.0158,0.54
540.5534,112.9468,188.2434,172.2334,-0.1541,0.3394,-0.017,0.37
540.5536,112.9469,188.2436,172.2336,-0.1325,0.2926,-0.0356,0.32
540.5683,112.9616,188.2583,172.2483,-0.1135,0.3539,0.0556,0.38
540.5831,112.9764,188.2731,172.2631,-0.199,0.2888,-0.0253,0.35
540.5976,112.9909,188.2876,172.2776,-0.1724,0.1388,-0.0681,0.23
540.5977,112.9911,188.2877,172.2777,-0.1282,0.0396,0.0101,0.13
540.6126,113.0059,188.3026,172.2926,-0.118,0.0262,0.0064,0.12
540.6127,113.0061,188.3027,172.2927,-0.0675,0.1661,0.0458,0.19
540.6279,113.0212,188.3179,172.3079,-0.0671,0.4519,0.0567,0.46
540.6428,113.0361,188.3328,172.3228,-0.1743,0.5536,-0.129,0.59
540.6429,113.0363,188.3329,172.3229,-0.1482,0.5239,0.0244,0.54
540.6574,113.0508,188.3474,172.3374,-0.1269,0.4803,0.1554,0.52
540.6723,113.0656,188.3623,172.3523,-0.1108,0.5257,0.3001,0.62
540.6724,113.0658,188.3624,172.3524,-0.0474,0.7318,0.4444,0.86
540.6872,113.0805,188.3772,172.3672,-0.0966,0.9089,0.4358,1.01
540.7021,113.0954,188.3921,172.3821,-0.1423,0.9006,0.1621,0.93
540.7022,113.0956,188.3922,172.3822,-0.1289,0.8252,0.0813,0.84
540.7169,113.1103,188.4069,172.3969,-0.1272,0.7498,0.0842,0.77
540.7315,113.1248,188.4215,172.4115,-0.1766,0.829,0.1737,0.87
540.7477,113.141,188.4377,172.4277,-0.258,0.7461,0.091,0.79
540.7478,113.1412,188.4378,172.4278,-0.234,0.6439,0.0949,0.69
540.7627,113.156,188.4527,172.4427,-0.1642,0.6464,0.1776,0.69
540.7628,113.1562,188.4528,172.4428,-0.1524,0.6902,0.2378,0.75
540.7781,113.1714,188.4681,172.4581,-0.177,0.7919,0.2589,0.85
540.796,113.1893,188.486,172.476,-0.3072,0.7899,0.1733,0.87
540.7962,113.1895,188.4862,172.4762,-0.384,0.3903,-0.0986,0.56
540.8105,113.2039,188.5005,172.4905,-0.3626,0.0113,-0.1681,0.4
540.8107,113.204,188.5007,172.4907,-0.2352,-0.2845,-0.2533,0.45
540.8255,113.2188,188.5155,172.5055,-0.1711,-0.3958,-0.3135,0.53
540.8404,113.2338,188.5304,172.5204,-0.0402,0.0224,-0.1415,0.15
540.8558,113.2491,188.5458,172.5358,-0.1843,0.1898,-0.1433,0.3
540.8559,113.2493,188.5459,172.5359,-0.2418,0.2496,-0.138,0.37
540.8707,113.264,188.5607,172.5507,-0.2415,0.2332,-0.069,0.34
540.8708,113.2642,188.5608,172.5508,-0.2864,0.1045,-0.1513,0.34
540.8856,113.2789,188.5756,172.5656,-0.2645,-0.1002,-0.2346,0.37
540.9003,113.2936,188.5903,172.5803,-0.2535,-0.3242,-0.3502,0.54
540.9004,113.2938,188.5904,172.5804,-0.2854,-0.4567,-0.4842,0.72
540.9151,113.3085,188.6051,172.5951,-0.2007,-0.5006,-0.4675,0.71
540.9301,113.3235,188.6201,172.6101,-0.1824,-0.2627,-0.312,0.45
540.9341,113.3274,188.6241,172.6141,-0.1813,-0.0431,-0.1564,0.24
540.9455,113.3388,188.6355,172.6255,-0.1868,0.1764,-0.0465,0.26
540.9608,113.3541,188.6508,172.6408,-0.2888,0.1944,-0.1601,0.38
540.964,113.3574,188.654,172.644,-0.22,0.2728,-0.0494,0.35
540.9765,113.3699,188.6665,172.6565,-0.2182,0.3585,-0.0286,0.42
540.9925,113.3858,188.6825,172.6725,-0.2564,0.42,-0.0603,0.5
540.9927,113.386,188.6827,172.6727,-0.241,0.5459,-0.0032,0.6
541.0086,113.402,188.6986,172.6886,-0.2962,0.5946,-0.0073,0.66
541.0087,113.4021,188.6987,172.6887,-0.3625,0.4179,-0.1425,0.57
541.0242,113.4175,188.7142,172.7042,-0.2736,0.2603,-0.1315,0.4
541.0393,113.4326,188.7293,172.7193,-0.1855,0.0717,-0.1618,0.26
541.0394,113.4328,188.7294,172.7194,-0.165,0.1966,-0.0428,0.26
541.0543,113.4476,188.7443,172.7343,-0.1306,0.4027,0.0548,0.43
541.0691,113.4625,188.7591,172.7491,-0.1879,0.4883,-0.0498,0.53
541.0841,113.4775,188.7741,172.7641,-0.1724,0.5048,0.0009,0.53
541.0843,113.4776,188.7743,172.7643,-0.1784,0.4396,-0.0248,0.48
541.0989,113.4922,188.7889,172.7789,-0.168,0.4036,-0.0056,0.44
541.099,113.4924,188.789,172.779,-0.1318,0.4472,0.0918,0.48
541.1135,113.5068,188.8035,172.7935,-0.1892,0.4431,0.0618,0.49
541.1285,113.5218,188.8185,172.8085,-0.259,0.1347,-0.1627,0.33
541.1286,113.522,188.8186,172.8086,-0.2054,0.0031,-0.1737,0.27
541.1433,113.5367,188.8333,172.8233,-0.175,-0.0918,-0.2025,0.28
541.1581,113.5514,188.8481,172.8381,-0.0871,-0.0565,-0.1107,0.15
541.1727,113.5661,188.8627,172.8527,-0.0946,0.1283,-0.0467,0.17
541.1729,113.5663,188.8629,172.8529,-0.1223,0.0605,-0.1354,0.19
541.1888,113.5821,188.8788,172.8688,-0.0901,0.0046,-0.1162,0.15
541.189,113.5823,188.879,172.869,-0.1248,-0.0253,-0.1228,0.18
541.2066,113.5999,188.8966,172.8866,-0.1449,-0.043,-0.0819,0.17
541.2215,113.6149,188.9115,172.9015,-0.0729,0.3141,-0.0382,0.32
541.2216,113.615,188.9116,172.9016,-0.1544,0.4256,-0.1528,0.48
541.2364,113.6298,188.9264,172.9164,-0.1255,0.4109,-0.0293,0.43
541.2517,113.645,188.9417,172.9317,-0.195,0.3805,0.1888,0.47
541.2665,113.6599,188.9565,172.9465,-0.1456,0.4165,0.2706,0.52
541.2667,113.66,188.9567,172.9467,-0.0939,0.5718,0.2958,0.65
541.2812,113.6745,188.9712,172.9612,-0.0996,0.6668,0.171,0.7
541.2813,113.6747,188.9713,172.9613,-0.1124,0.742,0.0546,0.75
541.2962,113.6896,188.9862,172.9762,-0.1201,0.7378,-0.004,0.75
541.311,113.7043,189.001,172.991,-0.1626,0.618,-0.0565,0.64
541.3111,113.7045,189.0011,172.9911,-0.1141,0.6683,0.0655,0.68
541.326,113.7193,189.016,173.006,-0.1469,0.6947,0.0653,0.71
541.3406,113.7339,189.0306,173.0206,-0.2054,0.594,-0.0447,0.63
541.3408,113.7341,189.0308,173.0208,-0.1967,0.4454,-0.0207,0.49
541.3555,113.7488,189.0455,173.0355,-0.2057,0.3263,0.0002,0.39
541.3702,113.7635,189.0602,173.0502,-0.1262,0.2752,0.1594,0.34
541.3703,113.7637,189.0603,173.0503,-0.1573,0.3361,0.1637,0.41
541.3854,113.7788,189.0754,173.0654,-0.217,0.3371,0.1081,0.42
541.4005,113.7938,189.0905,173.0805,-0.2267,0.1651,0.0089,0.28
541.4007,113.794,189.0907,173.0807,-0.2014,0.1218,-0.0531,0.24
541.4151,113.8085,189.1051,173.0951,-0.1621,0.1529,-0.1344,0.26
541.43,113.8233,189.12,173.11,-0.1563,0.2343,-0.1514,0.32
541.4301,113.8235,189.1201,173.1101,-0.1836,0.3014,-0.1611,0.39
541.4452,113.8385,189.1352,173.1252,-0.2368,0.2342,-0.2281,0.4
541.4628,113.8561,189.1528,173.1428,-0.1924,-0.0219,-0.2549,0.32
541.463,113.8563,189.153,173.143,-0.1482,-0.0549,-0.1817,0.24
541.4797,113.873,189.1697,173.1597,-0.1165,-0.0375,-0.1615,0.2
541.4798,113.8731,189.1698,173.1598,-0.1281,0.0564,-0.1241,0.19
541.4953,113.8887,189.1853,173.1753,-0.1588,0.1239,-0.1369,0.24
541.5106,113.9039,189.2006,173.1906,-0.2027,0.117,-0.1734,0.29
541.5107,113.9041,189.2007,173.1907,-0.1903,0.1242,-0.1388,0.27
541.5248,113.9182,189.2148,173.2048,-0.1567,0.1578,-0.1519,0.27
541.5392,113.9325,189.2292,173.2192,-0.1075,0.3545,-0.0421,0.37
541.5537,113.9471,189.2437,173.2337,-0.1388,0.4313,-0.0267,0.45
541.5539,113.9472,189.2439,173.2339,-0.217,0.3881,-0.1089,0.46
541.5683,113.9616,189.2583,173.2483,-0.1852,0.2874,-0.1195,0.36
541.5828,113.9761,189.2728,173.2628,-0.1029,0.2406,-0.041,0.26
541.583,113.9763,189.273,173.263,-0.0951,0.2176,-0.0906,0.25
541.5973,113.9907,189.2873,173.2773,-0.0872,0.2161,-0.1186,0.26
541.6121,114.0054,189.3021,173.2921,-0.1175,0.1305,-0.1964,0.26
541.6123,114.0056,189.3023,173.2923,-0.1254,-0.0275,-0.2956,0.32
541.6268,114.0201,189.3168,173.3068,-0.1173,-0.1229,-0.3042,0.35
541.6416,114.0349,189.3316,173.3216,-0.0349,-0.1205,-0.2188,0.25
541.6417,114.0351,189.3317,173.3217,-0.0293,-0.0323,-0.1392,0.15
541.656,114.0493,189.346,173.336,-0.0384,0.0993,-0.053,0.12
541.6709,114.0643,189.3609,173.3509,-0.1184,-0.0115,-0.1932,0.23
541.6857,114.079,189.3757,173.3657,-0.0629,-0.0542,-0.1507,0.17
541.6858,114.0792,189.3758,173.3658,-0.0531,-0.0801,-0.1589,0.19
541.7006,114.0939,189.3906,173.3806,-0.0626,-0.0794,-0.1936,0.22
541.7007,114.0941,189.3907,173.3807,-0.0338,0.0221,-0.1401,0.15
541.7158,114.1092,189.4058,173.3958,-0.0382,0.1257,-0.139,0.19
541.7336,114.1269,189.4236,173.4136,-0.0491,0.134,-0.141,0.2
541.7338,114.1271,189.4238,173.4138,-0.0271,0.173,-0.0584,0.18
541.7482,114.1415,189.4382,173.4282,-0.0435,0.207,-0.0426,0.22
541.7632,114.1565,189.4532,173.4432,-0.005,0.2583,0.0058,0.26
541.7782,114.1715,189.4682,173.4582,-0.0765,0.122,-0.0927,0.17
541.7784,114.1717,189.4684,173.4584,-0.1072,-0.077,-0.2288,0.26
541.7928,114.1862,189.4828,173.4728,-0.0479,-0.0762,-0.2229,0.24
