time_phone_s,t_from_ride_start_s,time_on_alex_video_s,time_on_ryan_video_s,ax_ms2,ay_ms2,az_ms2,aT_ms2
3.2473,-497.3598,-338.3327,-445.5727,-2.3173,0.2556,2.892,3.71
3.2584,-497.3486,-338.3216,-445.5616,-1.7359,0.0368,2.7467,3.25
3.2633,-497.3437,-338.3167,-445.5567,-1.1354,-0.2706,1.9935,2.31
3.2808,-497.3263,-338.2992,-445.5392,-0.608,-0.5274,1.4896,1.69
3.2881,-497.3189,-338.2919,-445.5319,-0.3597,-0.147,-0.6652,0.77
3.2973,-497.3097,-338.2827,-445.5227,0.3197,0.7585,-0.1511,0.84
3.3086,-497.2984,-338.2714,-445.5114,-1.001,1.3753,-6.6006,6.82
3.3211,-497.286,-338.2589,-445.4989,3.942,0.6531,-3.5804,5.37
3.332,-497.275,-338.248,-445.488,2.9025,-0.3278,-1.7915,3.43
3.3383,-497.2688,-338.2417,-445.4817,1.4136,-0.9286,0.0587,1.69
3.3504,-497.2566,-338.2296,-445.4696,0.2267,-1.0912,0.8442,1.4
3.354,-497.253,-338.226,-445.466,0.4666,-0.8919,-0.36,1.07
3.3706,-497.2364,-338.2094,-445.4494,1.1464,0.1151,-1.4096,1.82
3.3799,-497.2271,-338.2001,-445.4401,0.5503,0.4065,-1.168,1.35
3.3886,-497.2184,-338.1914,-445.4314,0.2374,0.7035,-0.6994,1.02
3.4,-497.207,-338.18,-445.42,0.2406,0.7596,-0.1604,0.81
3.4038,-497.2032,-338.1762,-445.4162,-0.1868,0.4138,0.3061,0.55
3.4201,-497.1869,-338.1599,-445.3999,-0.9788,-0.7013,0.6958,1.39
3.428,-497.1791,-338.152,-445.392,-0.4434,-1.4471,0.5767,1.62
3.4386,-497.1684,-338.1414,-445.3814,-0.2997,-1.6866,-0.1152,1.72
3.4499,-497.1571,-338.1301,-445.3701,-0.6849,-1.2857,-0.5263,1.55
3.4534,-497.1536,-338.1266,-445.3666,-1.3498,-0.6199,-1.7856,2.32
3.4698,-497.1372,-338.1102,-445.3502,-0.3698,2.7457,-2.7798,3.92
3.4779,-497.1291,-338.1021,-445.3421,-0.2197,4.2847,-3.3882,5.47
3.4885,-497.1185,-338.0915,-445.3315,0.5511,5.4641,-1.7853,5.77
3.4998,-497.1072,-338.0802,-445.3202,-0.4182,5.6686,-1.0725,5.78
3.5115,-497.0955,-338.0685,-445.3085,-0.4135,3.4406,0.4336,3.49
3.523,-497.084,-338.057,-445.297,-0.1014,1.4615,2.5589,2.95
3.5278,-497.0792,-338.0522,-445.2922,-3.8767,0.7107,2.4779,4.66
3.5371,-497.0699,-338.0429,-445.2829,-2.134,-0.1902,2.2233,3.09
3.5473,-497.0598,-338.0327,-445.2727,-0.9235,0.631,1.2037,1.64
3.5591,-497.048,-338.0209,-445.2609,-0.4096,0.8483,0.4013,1.02
3.5744,-497.0326,-338.0056,-445.2456,-1.1254,3.3276,-1.8288,3.96
3.5767,-497.0303,-338.0033,-445.2433,0.9658,3.2212,-1.5114,3.69
3.5867,-497.0204,-337.9933,-445.2333,0.1745,1.6793,-0.5339,1.77
3.5979,-497.0092,-337.9821,-445.2221,0.7262,0.3907,-0.4568,0.94
3.6108,-496.9962,-337.9692,-445.2092,1.3207,-0.5804,-1.6514,2.19
3.622,-496.985,-337.958,-445.198,0.3138,-0.4858,-1.8379,1.93
3.6336,-496.9735,-337.9464,-445.1864,1.2577,-0.9378,-2.7023,3.12
3.6341,-496.9729,-337.9459,-445.1859,1.1167,-0.2556,-1.8693,2.19
3.6451,-496.9619,-337.9349,-445.1749,1.0536,-0.5415,-0.5169,1.29
3.6568,-496.9502,-337.9232,-445.1632,0.5716,-1.334,0.1238,1.46
3.6695,-496.9375,-337.9105,-445.1505,0.5372,-1.2994,0.9567,1.7
3.681,-496.926,-337.899,-445.139,0.4141,-2.3218,0.4377,2.4
3.6834,-496.9236,-337.8966,-445.1366,0.0768,-2.4612,0.0667,2.46
3.6942,-496.9128,-337.8858,-445.1258,0.2716,-2.3361,-0.8197,2.49
3.7056,-496.9014,-337.8744,-445.1144,-0.0626,-1.4351,-0.5537,1.54
3.7171,-496.8899,-337.8629,-445.1029,-0.179,-0.5162,0.4144,0.69
3.7284,-496.8786,-337.8516,-445.0916,1.8572,-1.7898,3.8652,4.65
3.7401,-496.8669,-337.8399,-445.0799,-1.4236,-0.1389,1.9427,2.41
3.7532,-496.8539,-337.8268,-445.0668,-0.0857,-1.3656,-3.4522,3.71
3.7649,-496.8421,-337.8151,-445.0551,0.8819,-1.4077,-1.2396,2.07
3.7664,-496.8407,-337.8136,-445.0536,0.7917,-1.6587,-0.3716,1.88
3.7842,-496.8228,-337.7958,-445.0358,0.8852,-2.2781,-0.6523,2.53
3.7849,-496.8221,-337.7951,-445.0351,1.1814,-2.6599,-1.2712,3.18
3.7963,-496.8107,-337.7837,-445.0237,1.0603,-3.2402,-1.4055,3.69
3.8103,-496.7967,-337.7697,-445.0097,1.0274,-3.9188,-1.001,4.17
3.8217,-496.7854,-337.7583,-444.9983,1.0229,-3.5893,-0.7997,3.82
3.8244,-496.7826,-337.7556,-444.9956,0.632,-3.2286,-0.2419,3.3
3.8356,-496.7714,-337.7444,-444.9844,0.0051,-2.0805,0.5165,2.14
3.8468,-496.7602,-337.7332,-444.9732,-0.1262,-0.7812,1.0018,1.28
3.8583,-496.7487,-337.7217,-444.9617,-0.4481,-0.4501,1.587,1.71
3.8698,-496.7373,-337.7102,-444.9502,-0.38,-0.941,1.508,1.82
3.8809,-496.7262,-337.6991,-444.9391,-0.1243,-0.5706,1.1738,1.31
3.8898,-496.7172,-337.6902,-444.9302,-0.0043,-0.4144,1.3861,1.45
3.8983,-496.7087,-337.6817,-444.9217,0.6175,-0.409,0.1647,0.76
3.9108,-496.6962,-337.6692,-444.9092,0.7128,-0.3286,0.0893,0.79
3.9225,-496.6845,-337.6575,-444.8975,1.0808,-0.1057,-0.4736,1.18
3.9307,-496.6763,-337.6493,-444.8893,1.4191,0.2528,-2.0032,2.47
3.9389,-496.6681,-337.6411,-444.8811,1.2294,0.674,-2.3159,2.71
3.9471,-496.6599,-337.6329,-444.8729,0.5418,1.089,-1.6884,2.08
3.9577,-496.6494,-337.6223,-444.8623,0.1829,1.5506,-0.2514,1.58
3.9637,-496.6433,-337.6163,-444.8563,-0.1443,1.3866,0.2811,1.42
3.9808,-496.6263,-337.5992,-444.8392,-1.3481,0.4255,2.2722,2.68
3.9883,-496.6187,-337.5917,-444.8317,-1.0986,-0.0317,2.6284,2.85
3.9976,-496.6095,-337.5824,-444.8224,-0.924,-0.3211,1.9649,2.19
4.0084,-496.5986,-337.5716,-444.8116,-0.7481,-0.4619,1.3512,1.61
4.0222,-496.5848,-337.5578,-444.7978,-0.2947,0.0357,-0.0171,0.3
4.0312,-496.5758,-337.5488,-444.7888,-0.1748,0.6353,-0.1993,0.69
4.0381,-496.569,-337.5419,-444.7819,-0.3662,1.0551,-0.1247,1.12
4.0465,-496.5606,-337.5335,-444.7735,-0.1219,1.4552,-0.5901,1.57
4.0553,-496.5517,-337.5247,-444.7647,-0.1135,1.8149,-0.6909,1.95
4.0665,-496.5405,-337.5135,-444.7535,-0.2779,1.962,-0.2685,2.0
4.0791,-496.5279,-337.5009,-444.7409,-0.0161,2.0689,-0.2069,2.08
4.0888,-496.5182,-337.4912,-444.7312,-0.3865,1.6944,-0.0508,1.74
4.1001,-496.5069,-337.4799,-444.7199,-0.2434,1.2023,0.5475,1.34
4.1039,-496.5031,-337.4761,-444.7161,-0.09,0.1923,0.9614,0.98
4.1206,-496.4864,-337.4594,-444.6994,0.3523,-0.6927,0.2635,0.82
4.1321,-496.4749,-337.4479,-444.6879,0.7349,-0.5594,-0.029,0.92
4.1367,-496.4704,-337.4433,-444.6833,0.9327,-0.6689,-0.1875,1.16
4.145,-496.462,-337.435,-444.675,0.7214,-1.1338,-0.1185,1.35
4.1553,-496.4517,-337.4247,-444.6647,1.1408,-1.0571,-0.364,1.6
4.167,-496.44,-337.413,-444.653,1.1874,-1.043,-0.3742,1.62
4.1783,-496.4287,-337.4017,-444.6417,0.7717,-1.7334,0.6658,2.01
4.1894,-496.4176,-337.3906,-444.6306,0.8309,-2.4055,0.6262,2.62
4.2004,-496.4067,-337.3796,-444.6196,0.7357,-3.1705,0.6279,3.31
4.2119,-496.3951,-337.3681,-444.6081,0.2035,-4.5424,2.0318,4.98
4.2231,-496.384,-337.3569,-444.5969,-0.2596,-3.4295,2.5584,4.29
4.2273,-496.3797,-337.3527,-444.5927,-0.3855,-1.9307,2.7455,3.38
4.2359,-496.3712,-337.3441,-444.5841,-0.1413,-0.795,2.1177,2.27
4.2474,-496.3596,-337.3326,-444.5726,-0.0987,-0.1598,0.9855,1.0
4.2587,-496.3483,-337.3213,-444.5613,0.0702,0.5013,0.141,0.53
4.27,-496.337,-337.31,-444.55,0.0808,1.6933,-1.1673,2.06
4.2812,-496.3258,-337.2988,-444.5388,-0.201,1.9064,-1.1919,2.26
4.2851,-496.3219,-337.2949,-444.5349,0.0459,1.783,-1.2927,2.2
4.2941,-496.3129,-337.2859,-444.5259,-0.0841,1.1619,-1.2389,1.7
4.3055,-496.3015,-337.2745,-444.5145,-0.4301,0.3923,-0.527,0.79
4.317,-496.29,-337.263,-444.503,-0.6795,0.0014,0.0626,0.68
4.3285,-496.2786,-337.2515,-444.4915,-0.4455,-0.0079,0.0225,0.45
4.3402,-496.2669,-337.2398,-444.4798,-0.7632,0.2163,-0.0238,0.79
4.3531,-496.254,-337.2269,-444.4669,-0.5451,0.6648,-0.5049,1.0
4.366,-496.2411,-337.214,-444.454,-0.752,0.6632,-0.5008,1.12
4.3771,-496.2299,-337.2029,-444.4429,-0.7729,0.683,-0.202,1.05
4.3772,-496.2299,-337.2028,-444.4428,-0.6409,0.3343,-0.1043,0.73
4.3884,-496.2186,-337.1916,-444.4316,-0.5393,-0.198,0.0702,0.58
4.4022,-496.2048,-337.1778,-444.4178,-0.1739,-1.5611,0.4044,1.62
4.4137,-496.1934,-337.1663,-444.4063,0.0336,-2.0268,0.3915,2.06
4.417,-496.1901,-337.163,-444.403,0.1033,-2.4229,0.4006,2.46
4.4275,-496.1795,-337.1525,-444.3925,0.3944,-2.1677,0.4151,2.24
4.4386,-496.1684,-337.1414,-444.3814,0.5392,-1.7859,0.5423,1.94
4.45,-496.157,-337.13,-444.37,0.4086,-1.7496,0.6594,1.91
4.4619,-496.1451,-337.1181,-444.3581,0.5357,-1.7036,0.5581,1.87
4.4732,-496.1338,-337.1068,-444.3468,-0.0582,-1.0041,1.0903,1.48
4.4745,-496.1325,-337.1055,-444.3455,-0.3241,-1.414,0.8667,1.69
4.4858,-496.1212,-337.0942,-444.3342,-0.4057,-2.1098,0.4535,2.2
4.4975,-496.1095,-337.0825,-444.3225,-0.6804,-2.4835,0.4959,2.62
4.509,-496.098,-337.071,-444.311,-0.8213,-3.0521,0.4811,3.2
4.5201,-496.0869,-337.0599,-444.2999,-0.8368,-4.0211,0.0947,4.11
4.5315,-496.0755,-337.0485,-444.2885,-0.7038,-3.5535,0.5376,3.66
4.5441,-496.063,-337.0359,-444.2759,-0.1707,-2.8012,-0.7936,2.92
4.5552,-496.0518,-337.0248,-444.2648,-0.1741,-2.5045,-0.9293,2.68
4.5666,-496.0405,-337.0134,-444.2534,-0.0431,-2.4489,-2.0901,3.22
4.5667,-496.0404,-337.0133,-444.2533,-0.1151,-1.3179,-2.3212,2.67
4.5782,-496.0288,-337.0018,-444.2418,-0.323,0.3747,-1.812,1.88
4.5906,-496.0164,-336.9894,-444.2294,0.0824,2.0596,-2.1688,2.99
4.6038,-496.0033,-336.9762,-444.2162,0.2505,4.3537,-1.8078,4.72
4.6067,-496.0004,-336.9733,-444.2133,0.2563,4.9004,-1.5896,5.16
4.6147,-495.9923,-336.9653,-444.2053,0.5272,4.9063,-1.8007,5.25
4.6319,-495.9752,-336.9481,-444.1881,-0.7662,3.7157,-0.4399,3.82
4.6394,-495.9677,-336.9406,-444.1806,-0.743,2.7868,-2.2096,3.63
4.6475,-495.9596,-336.9325,-444.1725,-0.539,1.2132,-1.4823,1.99
4.6564,-495.9506,-336.9236,-444.1636,-1.4055,-0.9679,0.2703,1.73
4.667,-495.94,-336.913,-444.153,-1.8616,-2.4762,0.2722,3.11
4.6781,-495.9289,-336.9019,-444.1419,-1.451,-3.3307,-0.1227,3.64
4.69,-495.9171,-336.89,-444.13,-3.1265,0.0669,-2.2926,3.88
4.6995,-495.9076,-336.8805,-444.1205,-3.0457,4.1033,-1.893,5.45
4.705,-495.902,-336.875,-444.115,-1.6371,4.1746,-1.6561,4.78
4.7156,-495.8914,-336.8644,-444.1044,-1.4487,3.7647,-1.128,4.19
4.7299,-495.8772,-336.8501,-444.0901,-0.0138,4.3787,0.0973,4.38
4.7406,-495.8665,-336.8394,-444.0794,1.415,4.8868,0.1856,5.09
4.7468,-495.8603,-336.8332,-444.0732,2.6841,4.7819,0.3789,5.5
4.7545,-495.8526,-336.8255,-444.0655,3.4096,4.366,0.1478,5.54
4.7647,-495.8423,-336.8153,-444.0553,4.1288,2.9517,-0.0045,5.08
4.7793,-495.8277,-336.8007,-444.0407,3.5735,-0.0566,-0.7774,3.66
4.7889,-495.8182,-336.7911,-444.0311,3.2212,-0.8859,-0.9583,3.48
4.8003,-495.8068,-336.7797,-444.0197,2.4643,-1.7514,-0.5433,3.07
4.804,-495.8031,-336.776,-444.016,1.1586,-2.8287,0.5065,3.1
4.821,-495.7861,-336.759,-443.999,-0.2082,-4.4002,1.9973,4.84
4.8289,-495.7781,-336.7511,-443.9911,-1.1337,-5.3962,1.8892,5.83
4.8385,-495.7686,-336.7415,-443.9815,-2.2322,-6.5879,2.1929,7.29
4.8498,-495.7572,-336.7302,-443.9702,-2.2802,-6.9409,2.569,7.74
4.8534,-495.7536,-336.7266,-443.9666,-2.7177,-5.7424,1.5724,6.54
4.8705,-495.7365,-336.7095,-443.9495,-3.8621,-2.0727,-0.1218,4.38
4.878,-495.729,-336.702,-443.942,-3.4858,-0.999,-0.75,3.7
4.8885,-495.7186,-336.6915,-443.9315,-2.4846,1.5669,-0.6881,3.02
4.9021,-495.7049,-336.6779,-443.9179,-2.2515,3.6739,-1.1694,4.46
4.9132,-495.6938,-336.6668,-443.9068,-0.434,4.5512,-2.765,5.34
4.9248,-495.6823,-336.6552,-443.8952,0.1776,3.6057,-2.9303,4.65
4.9274,-495.6796,-336.6526,-443.8926,0.5231,2.2806,-2.9073,3.73
4.9361,-495.6709,-336.6439,-443.8839,0.5158,0.6627,-2.6972,2.82
4.9475,-495.6595,-336.6325,-443.8725,0.4245,-0.9245,-2.2097,2.43
4.9594,-495.6477,-336.6206,-443.8606,-0.093,-12.0464,-9.6788,15.45
4.9705,-495.6365,-336.6095,-443.8495,1.2769,-6.2435,-3.0566,7.07
4.9816,-495.6254,-336.5984,-443.8384,-0.8218,-3.3778,0.0868,3.48
4.9853,-495.6217,-336.5947,-443.8347,-1.299,-2.1097,1.6376,2.97
4.994,-495.613,-336.586,-443.826,0.5678,5.1678,2.1194,5.61
5.0056,-495.6014,-336.5744,-443.8144,1.7772,8.9609,3.0278,9.62
5.017,-495.59,-336.563,-443.803,2.4425,8.5637,4.4866,9.97
5.0285,-495.5786,-336.5515,-443.7915,0.1677,4.4068,2.1199,4.89
5.0396,-495.5674,-336.5404,-443.7804,2.0824,4.2274,-1.4229,4.92
5.0527,-495.5544,-336.5273,-443.7673,1.8422,2.4256,-3.321,4.51
5.064,-495.543,-336.516,-443.756,0.1554,0.5981,-2.0305,2.12
5.0757,-495.5313,-336.5043,-443.7443,-0.6375,0.0829,-1.2954,1.45
5.0759,-495.5311,-336.5041,-443.7441,-1.724,0.4083,-0.6581,1.89
5.087,-495.52,-336.493,-443.733,-2.3027,0.9614,0.2079,2.5
5.0985,-495.5085,-336.4815,-443.7215,-2.8119,1.9601,0.7846,3.52
5.1104,-495.4966,-336.4696,-443.7096,-2.7261,1.2955,1.6116,3.42
5.1221,-495.4849,-336.4579,-443.6979,-2.8111,0.3455,2.0383,3.49
5.135,-495.4721,-336.445,-443.685,-2.3149,-0.1545,1.7665,2.92
5.1351,-495.472,-336.4449,-443.6849,-1.346,-0.3722,1.0319,1.74
5.1457,-495.4613,-336.4343,-443.6743,-0.3888,-0.6067,-0.0326,0.72
5.1571,-495.4499,-336.4229,-443.6629,0.3935,-0.7286,-0.6899,1.08
5.169,-495.4381,-336.411,-443.651,1.2641,-0.819,-1.6835,2.26
5.1804,-495.4267,-336.3996,-443.6396,1.6719,-0.7061,-1.8201,2.57
5.1919,-495.4151,-336.3881,-443.6281,1.689,-0.5453,-1.4472,2.29
5.2032,-495.4039,-336.3768,-443.6168,1.0405,-0.3313,-0.3291,1.14
5.2144,-495.3927,-336.3656,-443.6056,0.5805,-0.4216,0.1657,0.74
5.2155,-495.3916,-336.3645,-443.6045,-0.296,-0.5935,0.8543,1.08
5.2271,-495.3799,-336.3529,-443.5929,-0.6445,-0.8445,1.3369,1.71
5.2385,-495.3685,-336.3415,-443.5815,-0.9109,-0.7606,1.3422,1.79
5.2502,-495.3569,-336.3298,-443.5698,-0.7674,-0.6624,1.3023,1.65
5.2616,-495.3454,-336.3184,-443.5584,-0.3447,-0.4137,1.0477,1.18
5.273,-495.334,-336.307,-443.547,-0.841,-0.0789,-0.2618,0.88
5.2732,-495.3338,-336.3068,-443.5468,-0.183,-0.0264,-0.3062,0.36
5.2858,-495.3212,-336.2942,-443.5342,0.1245,0.7685,0.881,1.18
5.297,-495.31,-336.2829,-443.523,0.6979,1.1853,1.243,1.85
5.3088,-495.2982,-336.2712,-443.5112,0.4179,1.3819,0.4595,1.52
5.3147,-495.2924,-336.2653,-443.5053,1.4849,1.7496,-1.4208,2.7
5.3324,-495.2747,-336.2476,-443.4876,0.7296,1.508,-1.8618,2.5
5.3391,-495.2679,-336.2409,-443.4809,0.8361,1.3686,-1.0659,1.93
5.3476,-495.2594,-336.2324,-443.4724,1.4261,0.4803,0.0578,1.51
5.3559,-495.2511,-336.2241,-443.4641,2.3197,-0.6043,0.7741,2.52
5.3677,-495.2393,-336.2123,-443.4523,0.83,-0.7847,0.4675,1.23
5.3804,-495.2266,-336.1996,-443.4396,-0.3439,-0.7843,-0.712,1.11
5.3912,-495.2159,-336.1888,-443.4288,-0.4915,-0.7106,-1.1779,1.46
5.3972,-495.2098,-336.1828,-443.4228,0.0084,-0.9195,-1.5565,1.81
5.4054,-495.2017,-336.1746,-443.4146,0.1719,-1.1232,-1.2881,1.72
5.4151,-495.1919,-336.1649,-443.4049,-0.2379,-0.6349,-0.4224,0.8
5.43,-495.1771,-336.15,-443.39,-1.5349,0.3473,0.2071,1.59
5.4419,-495.1651,-336.1381,-443.3781,-1.6439,0.8226,0.4136,1.88
5.4465,-495.1605,-336.1335,-443.3735,-1.459,0.7618,0.4763,1.71
5.4546,-495.1525,-336.1254,-443.3654,-1.2661,0.8282,0.457,1.58
5.4662,-495.1408,-336.1138,-443.3538,-2.4146,0.1221,2.8975,3.77
5.4794,-495.1277,-336.1006,-443.3406,0.9532,-0.7717,0.0091,1.23
5.4895,-495.1176,-336.0905,-443.3305,0.7961,-0.1662,-0.139,0.83
5.4956,-495.1115,-336.0844,-443.3244,0.931,0.7339,-0.9429,1.51
5.5044,-495.1026,-336.0756,-443.3156,0.9492,0.9996,-1.1388,1.79
5.5206,-495.0864,-336.0594,-443.2994,0.2056,0.3692,0.0459,0.43
5.5287,-495.0783,-336.0513,-443.2913,0.1554,0.1358,0.4343,0.48
5.5377,-495.0693,-336.0423,-443.2823,0.0419,-0.1962,0.5847,0.62
5.5489,-495.0581,-336.0311,-443.2711,-0.2461,-0.2008,-0.2344,0.39
5.5536,-495.0535,-336.0264,-443.2664,-0.1483,-0.3805,-0.5744,0.7
5.5702,-495.0369,-336.0098,-443.2498,0.1606,-0.6117,-0.4837,0.8
5.5781,-495.0289,-336.0019,-443.2419,0.7298,-0.7615,-0.7655,1.3
5.5884,-495.0186,-335.9916,-443.2316,1.1656,-0.9371,-0.2811,1.52
5.6015,-495.0055,-335.9785,-443.2185,0.9022,-0.7199,-0.3587,1.21
5.604,-495.003,-335.976,-443.216,0.4792,-0.5051,-0.9561,1.18
5.6193,-494.9877,-335.9607,-443.2007,-1.0416,0.4714,-1.4673,1.86
5.6279,-494.9791,-335.9521,-443.1921,-1.4906,0.6038,-1.2865,2.06
5.6381,-494.9689,-335.9419,-443.1819,-1.5694,0.3204,-1.0584,1.92
5.6495,-494.9576,-335.9305,-443.1705,-0.1103,-0.3607,-0.7978,0.88
5.6609,-494.9461,-335.9191,-443.1591,0.0816,-0.6616,-0.5906,0.89
5.672,-494.935,-335.908,-443.148,0.1598,-0.3146,-0.3515,0.5
5.6835,-494.9236,-335.8965,-443.1365,-0.2096,-0.0149,0.4286,0.48
5.6854,-494.9216,-335.8946,-443.1346,-0.9305,0.1139,1.5892,1.85
5.6947,-494.9123,-335.8853,-443.1253,-1.4132,0.0478,2.4564,2.83
5.7062,-494.9008,-335.8738,-443.1138,-1.5427,0.1668,2.0313,2.56
5.7176,-494.8894,-335.8624,-443.1024,-1.6615,0.3998,2.8258,3.3
5.7292,-494.8778,-335.8508,-443.0908,-0.4068,-0.7747,1.7686,1.97
5.7414,-494.8656,-335.8386,-443.0786,0.0568,-0.5791,0.8853,1.06
5.758,-494.849,-335.822,-443.062,0.8748,-0.402,-0.8149,1.26
5.7597,-494.8473,-335.8203,-443.0603,1.2756,-0.4808,-1.303,1.89
5.7701,-494.8369,-335.8099,-443.0499,1.5284,-0.3342,-1.7859,2.37
5.7818,-494.8252,-335.7982,-443.0382,1.6492,-0.1701,-1.7284,2.4
5.7842,-494.8229,-335.7958,-443.0358,1.7723,-0.8291,-1.5398,2.49
5.7938,-494.8133,-335.7862,-443.0262,0.9525,-0.6376,-1.7402,2.08
5.8055,-494.8016,-335.7745,-443.0145,0.4213,-0.5219,-1.5416,1.68
5.8168,-494.7902,-335.7632,-443.0032,0.0854,-0.774,-1.0253,1.29
5.8281,-494.7789,-335.7519,-442.9919,-0.1291,-0.1111,-0.4317,0.46
5.8394,-494.7676,-335.7406,-442.9806,0.2789,0.1716,-0.2064,0.39
5.8526,-494.7544,-335.7274,-442.9674,-0.1105,0.9311,0.1748,0.95
5.8641,-494.7429,-335.7159,-442.9559,-0.0155,1.2783,0.5863,1.41
5.8665,-494.7405,-335.7135,-442.9535,-0.1801,1.2468,0.6216,1.4
5.8777,-494.7294,-335.7023,-442.9423,-0.0023,0.9538,0.0835,0.96
5.889,-494.718,-335.691,-442.931,0.4662,0.4066,-0.3053,0.69
5.9013,-494.7057,-335.6787,-442.9187,-1.4974,0.226,-0.09,1.52
5.9137,-494.6933,-335.6663,-442.9063,-0.0374,-0.0135,1.1214,1.12
5.9254,-494.6816,-335.6546,-442.8946,0.1089,-0.9446,1.2008,1.53
5.9256,-494.6815,-335.6544,-442.8944,0.1865,-1.3757,0.7131,1.56
5.9369,-494.6701,-335.6431,-442.8831,0.2641,-1.5057,-0.0544,1.53
5.9486,-494.6584,-335.6314,-442.8714,-0.1503,-1.1856,-0.8606,1.47
5.9604,-494.6466,-335.6196,-442.8596,0.4694,-0.5777,-2.5305,2.64
5.972,-494.635,-335.608,-442.848,-0.1314,-0.2562,-3.2209,3.23
5.974,-494.6331,-335.606,-442.846,-0.2908,-0.3144,-3.8637,3.89
5.9856,-494.6214,-335.5944,-442.8344,0.167,-0.3546,-3.8842,3.9
5.9969,-494.6101,-335.5831,-442.8231,0.4824,-0.0541,-2.3352,2.39
6.0109,-494.5962,-335.5691,-442.8091,1.7917,0.5368,0.722,2.0
6.0157,-494.5913,-335.5643,-442.8043,1.8737,-0.0072,1.0463,2.15
6.0273,-494.5798,-335.5527,-442.7927,1.7679,-1.035,0.5531,2.12
6.0398,-494.5672,-335.5402,-442.7802,0.9796,-1.7758,-1.1018,2.31
6.0481,-494.5589,-335.5319,-442.7719,-0.5093,-1.6643,-1.8046,2.51
6.0562,-494.5508,-335.5238,-442.7638,-1.2286,-1.5915,-1.8288,2.72
6.067,-494.5401,-335.513,-442.753,-1.1016,-1.2048,-1.2138,2.03
6.0784,-494.5286,-335.5016,-442.7416,-0.1135,-1.0191,-0.8436,1.33
6.09,-494.517,-335.49,-442.73,0.2416,-1.0242,0.0878,1.06
6.1015,-494.5056,-335.4785,-442.7185,0.5906,-1.4419,3.0493,3.42
6.1129,-494.4942,-335.4671,-442.7071,0.6639,-1.6063,3.3429,3.77
6.1255,-494.4816,-335.4545,-442.6945,0.3394,-1.7922,2.9056,3.43
6.1256,-494.4814,-335.4544,-442.6944,-0.1477,-2.2744,3.3999,4.09
6.1369,-494.4701,-335.4431,-442.6831,-1.1004,-2.6081,2.4378,3.74
6.1487,-494.4583,-335.4313,-442.6713,-1.9522,-2.8075,0.6754,3.49
6.1604,-494.4467,-335.4196,-442.6596,-2.1993,-2.7121,-1.3042,3.73
6.1721,-494.4349,-335.4079,-442.6479,-1.7296,-2.293,-1.1958,3.11
6.1841,-494.4229,-335.3959,-442.6359,-0.8986,0.4155,1.0321,1.43
6.1958,-494.4113,-335.3842,-442.6242,1.0513,1.9826,3.2509,3.95
6.2078,-494.3993,-335.3722,-442.6122,3.5682,2.6404,5.032,6.71
6.2079,-494.3991,-335.3721,-442.6121,4.1701,4.0592,5.6586,8.12
6.2196,-494.3875,-335.3604,-442.6004,4.0013,5.0094,4.8232,8.02
6.2314,-494.3756,-335.3486,-442.5886,2.7828,3.925,3.0838,5.71
6.2435,-494.3635,-335.3365,-442.5765,2.6606,2.3454,0.927,3.67
6.2552,-494.3518,-335.3248,-442.5648,2.1366,1.3421,-0.012,2.52
6.2553,-494.3517,-335.3247,-442.5647,1.1332,-0.39,-1.0344,1.58
6.2671,-494.34,-335.3129,-442.5529,0.5806,-1.3778,-1.1359,1.88
6.2788,-494.3282,-335.3012,-442.5412,0.8165,-1.1804,-1.1208,1.82
6.2908,-494.3162,-335.2892,-442.5292,-0.1449,0.3032,-0.4585,0.57
6.3026,-494.3044,-335.2774,-442.5174,-0.6535,0.3785,0.2344,0.79
6.3146,-494.2924,-335.2654,-442.5054,-0.7287,0.276,0.4027,0.88
6.3147,-494.2923,-335.2653,-442.5053,-1.3393,-0.0456,-0.2415,1.36
6.3271,-494.28,-335.2529,-442.4929,-1.7305,-0.5132,-0.6405,1.92
6.3402,-494.2668,-335.2398,-442.4798,-1.4866,-1.965,-0.2132,2.47
6.3523,-494.2547,-335.2277,-442.4677,-1.2845,-1.4563,1.1832,2.27
6.3641,-494.2429,-335.2159,-442.4559,-2.408,-0.4902,0.4568,2.5
6.3642,-494.2428,-335.2158,-442.4558,-2.3897,1.4558,-0.2617,2.81
6.3761,-494.2309,-335.2039,-442.4439,-0.5112,3.4492,-0.5229,3.53
6.388,-494.219,-335.192,-442.432,1.4183,4.5217,0.0413,4.74
6.4,-494.207,-335.18,-442.42,0.45,2.5736,0.5148,2.66
6.4117,-494.1954,-335.1683,-442.4083,0.298,1.8666,0.9873,2.13
6.4235,-494.1835,-335.1565,-442.3965,1.2741,2.0451,1.6085,2.9
6.4354,-494.1716,-335.1446,-442.3846,0.8773,2.0573,1.4171,2.65
6.4355,-494.1715,-335.1445,-442.3845,0.9344,1.6171,1.107,2.17
6.448,-494.1591,-335.132,-442.372,0.7889,0.7333,0.5646,1.22
6.4599,-494.1472,-335.1201,-442.3601,-7.2527,1.9422,-3.979,8.5
6.4716,-494.1355,-335.1084,-442.3484,-3.5082,-2.1907,-7.9081,8.92
6.4838,-494.1232,-335.0962,-442.3362,-0.9201,-3.8441,-5.8479,7.06
6.4956,-494.1115,-335.0844,-442.3244,1.1226,-4.4643,-3.2115,5.61
