time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
688.53398,-0.0736,-0.04839181238164157,0.0774,0.18940524468231074,-0.1589,-0.19559066570291772,0.19,0.3282579344833421
688.550326,-0.0353,-0.04775318738741515,0.0502,0.1826147449417102,-0.1553,-0.19362526737594613,0.17,0.32053803524025226
688.551042,0.017,-0.04459449531973636,0.0353,0.17542865982260236,-0.126,-0.19032647384541215,0.13,0.3112434969358497
688.566959,0.0334,-0.04078988579194434,0.0468,0.1691540910507681,-0.14,-0.1878715239017335,0.15,0.3033779604999546
688.583284,0.0276,-0.0374537938020934,0.0643,0.16403925734097452,-0.2694,-0.19184852273579528,0.28,0.3022375721828836
688.583404,0.0011,-0.0355731209336986,0.087,0.16028124478775624,-0.3174,-0.19797298504136623,0.33,0.30359183695445024
688.601097,-0.0108,-0.03436467601010355,0.1356,0.1590772816273779,-0.3503,-0.20540357113690935,0.38,0.30731906442008683
688.601262,0.0085,-0.03227371620473264,0.1601,0.15912717032848142,-0.366,-0.2132375432765723,0.4,0.31184008566788746
688.616973,-0.0035,-0.03087012029230666,0.1557,0.15895999128806768,-0.3404,-0.2194405899460078,0.37,0.3146771546596978
688.632977,-0.0029,-0.02950572418048682,0.177,0.15983999171303997,-0.2275,-0.21983373189986108,0.29,0.31347339101776134
688.633089,-0.0173,-0.028910323000950876,0.1842,0.16102828480020875,-0.1358,-0.2157345254657215,0.23,0.30940151828518764
688.649234,-0.0361,-0.029261038952124004,0.2211,0.16395861237093026,-0.0582,-0.20804991446739363,0.23,0.30552827349078826
688.649369,-0.0475,-0.03015074436909356,0.266,0.16893624103576294,0.0029,-0.19775967473727685,0.27,0.3037951869790425
688.665377,-0.0468,-0.03096290318035729,0.3307,0.17682715610718913,0.065,-0.18494212962814138,0.34,0.30556127541908923
688.681458,-0.0436,-0.03157934692765693,0.4378,0.18955753873610673,0.0273,-0.17458885501213448,0.44,0.3121192619840117
688.697572,-0.0471,-0.032336451955576107,0.4123,0.2004230246514186,0.0135,-0.16541378891398156,0.42,0.3173817370091819
688.697717,-0.0346,-0.03244686893335288,0.4454,0.21237312100988598,-0.0366,-0.15913018945476295,0.45,0.3238509205697096
688.713687,-0.0149,-0.03159092410733566,0.4185,0.2224280907167208,-0.1054,-0.1565092046033111,0.43,0.32902892444435794
688.713796,-0.0334,-0.03167917171185587,0.3651,0.22938769604761244,-0.1428,-0.1558404629153447,0.39,0.33200312325195025
688.729627,0.0325,-0.02854848040883851,0.2763,0.2316761011184606,-0.2509,-0.16047751350484007,0.37,0.33385662943478195
688.734212,0.0541,-0.024516847218163457,0.1623,0.22829190106390154,-0.2172,-0.16324446406557958,0.28,0.3312294767794267
688.745505,0.1017,-0.018359927841667678,0.1694,0.2254191254022478,-0.2259,-0.16630083167213666,0.3,0.32970608766823517
688.750789,0.0938,-0.012888711849391204,0.205,0.22442307050457716,-0.2651,-0.17112030329788608,0.35,0.3306960346112481
688.761497,0.0477,-0.009933164929908707,0.243,0.22532926218728072,-0.2611,-0.17550955679555016,0.36,0.33212549633752864
688.77767,0.0207,-0.008438864201620476,0.3106,0.22948881037326702,-0.1052,-0.17207982231771843,0.33,0.3320218135893565
688.784322,0.0378,-0.006183309850321916,0.2193,0.22899179523310764,0.0215,-0.1626369041558785,0.22,0.32655733487768057
688.793789,0.0214,-0.004837782540550115,0.1498,0.22512878083149263,0.1023,-0.14971315273364053,0.18,0.3194081965909644
688.800393,-0.0165,-0.005406671197108645,0.1398,0.22096640127873687,-0.0027,-0.1425417794295605,0.14,0.31065657724506374
688.810308,-0.0328,-0.006742931138713102,0.1222,0.21614852804562773,-0.1452,-0.1426714487256795,0.19,0.3047708905501826
688.826377,-0.051,-0.008901812546580755,0.1264,0.21177055106779222,-0.4009,-0.1552679634219878,0.42,0.3103918227184664
688.833498,-0.0287,-0.009867577788210962,0.098,0.20622076808887552,-0.4471,-0.16950367252335422,0.46,0.3176897825858583
688.842434,-0.0109,-0.009917939847322622,0.0504,0.1986197550113694,-0.3784,-0.17969373727831256,0.38,0.32072930538654815
688.858368,0.0356,-0.007697552537697128,0.1133,0.19445781574252208,-0.2313,-0.18221111594766315,0.26,0.3177669002457409
688.875147,0.0455,-0.005102549974882634,0.3623,0.20264523936483808,0.0527,-0.17075203712094786,0.37,0.3203148563313145
688.875278,0.0067,-0.0045268158297664075,0.512,0.21773571549338255,0.0163,-0.16162754750529187,0.51,0.3295677901688114
688.893522,-0.0582,-0.00714501993563146,0.597,0.2362364122985834,-0.1062,-0.15892376470015568,0.61,0.3432474101605767
688.893734,-0.0755,-0.010479409207064071,0.5145,0.24981024584499395,-0.1165,-0.1568543127635627,0.53,0.35235729259176807
688.89941,-0.0429,-0.012060901440865824,0.4343,0.25880974604767715,-0.1575,-0.1568858097019255,0.46,0.3576081563677794
688.910795,0.0394,-0.009550613565701638,0.3898,0.26519951453315627,-0.2172,-0.15982796532622182,0.45,0.36211507556935113
688.927378,0.045,-0.006889608025911313,0.399,0.2717263674827584,-0.1572,-0.1596997718956744,0.43,0.3654265352976755
688.932765,-0.0096,-0.007021822268549785,0.4143,0.2786811788250629,-0.1305,-0.15827539277881222,0.43,0.36857646040510594
688.943293,-0.0258,-0.007937830938376625,0.3385,0.28159917010188906,-0.099,-0.155383910204236,0.35,0.36767029160485687
688.949803,-0.0348,-0.009248180648699715,0.2532,0.2802138447310652,-0.0915,-0.15226762190159035,0.27,0.36290588713632727
688.959521,-0.0103,-0.009299488909738753,0.2229,0.27741804742711074,-0.0934,-0.14939603058931764,0.24,0.3569104780077259
688.976219,0.0155,-0.008089757743410033,0.3209,0.2795391182843248,-0.0552,-0.1448011022678875,0.33,0.3555977717634466
688.981661,0.0191,-0.00676342809739003,0.4058,0.2856981856850895,-0.0866,-0.14196202410847836,0.42,0.35873934387254675
688.992528,0.0183,-0.005540821848736857,0.3808,0.2903372985784997,-0.0656,-0.13823704732269892,0.39,0.36026425392754446
689.008522,0.0006,-0.00524126956343262,0.3269,0.2921208449893046,-0.097,-0.13622548403866483,0.34,0.35927575373595694
689.008651,0.0259,-0.003722183243265175,0.335,0.2942125110873873,-0.147,-0.13675107018312022,0.37,0.3597988877000566
689.024667,0.051,-0.0010528084509107759,0.3644,0.29763629103434397,-0.1917,-0.13943150578394362,0.41,0.3622477224463953
689.04081,0.0038,-0.0008160860874517137,0.3847,0.3018833012277906,-0.2379,-0.14423484696521466,0.45,0.3665283213514492
689.040939,0.0255,0.00046762542900934557,0.3314,0.3033231401922886,-0.2118,-0.1475307080888627,0.39,0.36767328128552484
689.056773,0.0275,0.0017862778471064507,0.2239,0.29944884067071353,-0.1301,-0.14668042964550354,0.26,0.36242092610086507
689.072729,0.0272,0.003025971610662233,0.1449,0.29190987283311776,-0.0824,-0.14354479893108874,0.17,0.35303453946179847
689.072984,0.0798,0.0067710461662396845,0.1561,0.2852850009875998,-0.0956,-0.14120602825152342,0.2,0.3455694399758571
689.089197,0.094,0.011026117084959701,0.1553,0.2789442692321071,-0.1185,-0.14009841711730278,0.22,0.33944410144044945
689.089345,0.1417,0.017400452836912886,0.1638,0.27332747561102866,-0.1382,-0.1400058114042636,0.26,0.3355687794189641
689.105572,0.1605,0.024380918552185427,0.1195,0.2658236963129297,-0.1601,-0.14098601572600686,0.26,0.33188249749608784
689.122089,0.1337,0.029713556671591014,0.1069,0.2580713208830307,-0.2191,-0.1447964539832748,0.28,0.3293516439596933
689.122648,0.1261,0.034415334394928034,0.1816,0.2543410125472731,-0.249,-0.1498795537889687,0.33,0.3293832710836107
689.138279,0.0851,0.03688775710737057,0.2253,0.2529243777888695,-0.2432,-0.15443177067731167,0.34,0.3299011602990443
689.154492,0.0065,0.035405427492376886,0.146,0.2477085544820954,-0.2538,-0.1592790013759794,0.29,0.3279547622356763
689.155017,0.0121,0.034268577370797526,0.0453,0.23783496645857852,-0.2623,-0.16430441594300477,0.27,0.3251277006632043
689.170891,0.0536,0.03521157359661228,-0.0165,0.22542838272889176,-0.2219,-0.16711395662871184,0.23,0.3204873250210968
689.171354,0.0975,0.038250033421167784,0.0562,0.21717333966894584,-0.2016,-0.16879620264682343,0.23,0.31607330916640913
689.18737,0.0914,0.04084271471769618,0.1413,0.21347220114850943,-0.1321,-0.16700614398112473,0.21,0.31089900140219406
689.188656,0.0262,0.04012843595097929,0.1956,0.21260038645833823,-0.1041,-0.16393755159180157,0.22,0.30646490377281876
689.205966,-0.0119,0.03759046346556567,0.1951,0.2117467090701266,-0.0908,-0.16036986614829904,0.22,0.3022471035887788
689.22264,-0.0012,0.03569824573553807,0.0699,0.2048273574081692,-0.142,-0.15947377511667468,0.16,0.29530822048688715
689.222774,0.0376,0.03579101423624353,0.0147,0.19555285216874632,-0.1728,-0.1601238348670808,0.18,0.28968342924362434
689.239363,0.0857,0.038225598907646284,0.0478,0.18834539596539282,-0.2412,-0.16407876975161342,0.26,0.28823545708539877
689.239489,0.0938,0.040936545302395246,0.0683,0.1824895229914712,-0.2372,-0.1676456590320225,0.26,0.28685811771537933
689.255638,0.0483,0.04129573821447352,0.0794,0.17746076577237505,-0.2783,-0.17304343176216774,0.29,0.28701138026584866
689.272017,0.0266,0.04057887293571871,0.084,0.17290170402738114,-0.2844,-0.1784754594810864,0.3,0.28764497147239265
689.272144,0.0289,0.040009171816903166,0.0231,0.16559430383092352,-0.2556,-0.18223763218932607,0.26,0.2862964362786174
689.287804,0.0385,0.03993555367949326,0.0128,0.1581409231562443,-0.2203,-0.1840943330581394,0.22,0.28306246377722144
689.303816,0.0455,0.04020699008537164,0.0122,0.1510218537339885,-0.1519,-0.18252387778701065,0.16,0.27705941676369844
689.303986,0.0359,0.03999689300803644,0.0432,0.14576225111281832,-0.1972,-0.18323978618764425,0.21,0.27378822570205463
689.320139,0.0316,0.03958728847105905,0.0884,0.14296409252194914,-0.2516,-0.1865744307638567,0.27,0.2736034342043934
689.320264,0.037,0.039461079277348855,0.1097,0.14134145386234184,-0.2126,-0.18784397072659542,0.24,0.271964242291984
689.336738,0.0306,0.03902883150772208,0.1481,0.1416711390397886,-0.1029,-0.18370036239846882,0.18,0.267478181692375
689.352938,0.0514,0.03963230314149173,0.1999,0.14451157128175013,0.059,-0.1718613203302508,0.21,0.2646743679512836
689.353386,0.0095,0.0381624346955653,0.1359,0.14409149463385987,-0.0527,-0.16604857299706785,0.15,0.2590804963439039
689.368909,-0.0277,0.0349496330030987,0.0664,0.1403016656273301,-0.2275,-0.16904620358257674,0.24,0.2581497404246891
689.369636,0.0003,0.03325940700294755,0.0293,0.13488695023087496,-0.3307,-0.17693175462732907,0.33,0.2616546311356798
689.384965,0.0068,0.031968704222315965,-0.0127,0.1276875868049786,-0.3883,-0.1872424007430691,0.39,0.26791538083637834
689.401288,0.0609,0.0333799869431786,0.0919,0.12594185086327234,-0.318,-0.19362082021901697,0.34,0.27143170372240866
689.402481,0.0342,0.03341998758009671,0.0501,0.12224224838213708,-0.182,-0.19305395094004052,0.19,0.26745942549204726
689.417831,0.0217,0.03284828086887248,0.0517,0.11880116309520355,-0.0637,-0.18674400211369707,0.08,0.258315063272923
689.433958,0.0358,0.03299226716795187,0.1035,0.11805476489543752,0.0023,-0.17752234347400453,0.11,0.2510801821376584
689.434115,0.021,0.03240727852561276,0.1029,0.11731550807126984,-0.0209,-0.16988222915819942,0.11,0.2441982220333824
689.44642,0.0272,0.0321532649389975,0.3118,0.12680255645803717,-0.1618,-0.16948797407731164,0.35,0.2493592843732174
689.455135,0.005,0.03082871542977811,0.3275,0.1365926756552061,-0.1147,-0.16681538997597936,0.35,0.25426858757452386
689.464137,-0.0134,0.028671217116130396,0.293,0.14422230123300095,-0.1291,-0.16497561485519988,0.32,0.2574749979367422
689.474174,0.0037,0.027453108964124034,0.2796,0.15082609141675699,-0.1665,-0.16504997510616573,0.33,0.2610128029154377
689.492553,0.0183,0.02700661584392286,0.1498,0.15077603817691518,-0.175,-0.16553534217415763,0.23,0.2594999832610261
689.492814,0.04,0.027640439461292476,0.1531,0.15088940216828517,-0.1795,-0.16621654499493044,0.24,0.25854876456536624
689.508862,0.0738,0.029892125341229425,0.1515,0.15091918742836882,-0.1622,-0.16602061597078746,0.23,0.25715614190364106
689.509732,0.0407,0.030419338739218232,0.0711,0.147025568529424,-0.1477,-0.1651269273868466,0.17,0.25290462278639025
689.525995,0.0579,0.03175985880071978,0.0169,0.1406779798206716,-0.1712,-0.16542317483139063,0.18,0.2493482997236395
689.534207,0.0717,0.03370815837141637,-0.0552,0.13112295641478516,-0.2088,-0.1675391175225423,0.23,0.2484044802249254
689.542974,0.071,0.03552727259720094,-0.0271,0.12340476341894198,-0.1932,-0.16879086788729633,0.21,0.24653109094566075
689.549965,0.075,0.03745277149489845,0.0441,0.11953623837411553,-0.2203,-0.17130350847815992,0.24,0.2462125011434334
689.559207,0.0454,0.03784044117807414,0.0437,0.11583690967293916,-0.1908,-0.17225455684507893,0.2,0.24395823279497322
689.575309,0.0327,0.0375896879498754,0.0816,0.11416681651816163,-0.2209,-0.17462750529166043,0.24,0.24376514826838916
689.590964,0.059,0.038634093415735135,0.0943,0.11319770351727568,-0.2483,-0.17822128552133554,0.27,0.2450448971333458
689.592031,0.0501,0.03919340593204074,0.101,0.11260269358960369,-0.1872,-0.1786592715934655,0.22,0.24382319483415818
689.60708,0.0321,0.03884738613047777,0.1082,0.1123879280486474,-0.0795,-0.17382223395475987,0.14,0.23875864874468705
689.608684,0.046,0.039196294124113004,0.1438,0.1139202242413963,-0.0101,-0.16583578351794231,0.15,0.2344289585620194
689.623338,0.0289,0.03869403587415627,0.1148,0.1139631401320599,-0.0173,-0.15859013554145732,0.12,0.2288470581443599
689.640253,0.0785,0.0406357902217584,0.1491,0.11567713329634965,-0.1028,-0.15586866551504475,0.2,0.22743988457634234
689.641319,0.1123,0.044131605332892135,0.1422,0.11697093167213747,-0.1107,-0.15366531597772548,0.21,0.2265891584994476
689.659009,0.117,0.047686161170312026,0.116,0.11692356915154539,-0.135,-0.15275481275929984,0.21,0.2257799312555721
689.659245,0.1383,0.0521063484302968,0.0846,0.1153468096807383,-0.2014,-0.15512774872226082,0.26,0.22744920290164175
689.676033,0.1136,0.05510603875077013,0.0674,0.11300794091582422,-0.2561,-0.16005322439434563,0.29,0.2305004612966836
689.691752,0.1026,0.057422817348293534,0.1278,0.11372950477358888,-0.2693,-0.1653823353994995,0.32,0.23486629245294297
689.69186,0.1107,0.06002170430691336,0.2191,0.11886952893097479,-0.282,-0.17107100196537756,0.37,0.2414581806259701
689.708033,0.0972,0.06183527970657612,0.238,0.12468077142214674,-0.2232,-0.17361387991828595,0.34,0.24626509864421547
689.724097,0.0503,0.06127258313552362,0.2829,0.13239878257228593,-0.1583,-0.17286686138568663,0.33,0.25034972797864397
689.724205,0.0264,0.059571481519156616,0.2473,0.1380037200077842,-0.1199,-0.17028311204979948,0.28,0.25179608271139303
689.740299,-0.0087,0.05624116534749044,0.1668,0.1394084165927703,-0.0948,-0.16660100902297997,0.19,0.24878163965230068
689.740717,0.0211,0.05452696215980798,0.1393,0.13940312797848883,-0.085,-0.16262047199746876,0.16,0.24445082796194456
689.756457,0.0558,0.054589061566646606,0.1097,0.1379541949063674,-0.1022,-0.15967313190003124,0.16,0.24033127537843507
689.772558,0.0468,0.05420910734388335,0.0678,0.1345320390572763,-0.1114,-0.15731834497807848,0.14,0.23543706682338947
689.773464,0.0849,0.05570622405881587,0.09,0.13235974446911647,-0.1703,-0.15795159644256243,0.21,0.23419623429541925
689.788656,0.0683,0.056320554592532164,0.093,0.13043975693403762,-0.1646,-0.15827590881121792,0.2,0.2325281253053988
689.789639,0.03,0.055036625100213524,0.1341,0.1306183053762797,-0.2133,-0.1609600108204268,0.25,0.23338041187586714
689.80475,0.0253,0.05358605802215432,0.194,0.13371009535792458,-0.2207,-0.1638741566340645,0.29,0.2361423430038736
689.820866,-0.001,0.050923323484488255,0.2158,0.13771448095022093,-0.1996,-0.16561688070069547,0.29,0.23876954578417242
689.822365,0.0132,0.0490831613632937,0.2825,0.14477718919655158,-0.2132,-0.16793800847139323,0.35,0.24419542159957863
689.83704,0.017,0.047518129101669616,0.2889,0.15180757021135394,-0.2011,-0.16955566659473992,0.35,0.24935662054594063
689.839249,0.0183,0.04609285451134426,0.2476,0.1564803716644586,-0.2039,-0.17123099993158186,0.32,0.25280263905589473
689.853011,0.0171,0.04467856892542502,0.2085,0.15901791451009478,-0.2491,-0.17502948773979737,0.33,0.25656836397999744
689.869144,0.0861,0.04669912653881893,0.1158,0.15690972355838284,-0.2914,-0.1807060980939536,0.33,0.2601503950053634
689.871921,0.0903,0.0488259984149741,0.1976,0.15889461509212027,-0.1081,-0.17716433721132172,0.24,0.2591674489075408
689.885252,0.0971,0.05118082776058512,0.4284,0.17204121923396806,0.0479,-0.16618558905467187,0.44,0.26798854896083146
689.901659,-0.0121,0.04809395811372731,0.8124,0.20327823292987204,0.2652,-0.14514238958859033,0.85,0.29637935145054695
689.904682,-0.0995,0.04089425283988696,0.9459,0.23950368498207342,0.2536,-0.12569154131597618,0.98,0.32972670016027633
689.918301,-0.1294,0.03258721611599003,0.9595,0.2746254564463625,0.0967,-0.11484317344690416,0.97,0.360959544054897
689.921828,-0.1427,0.024036620207892954,0.9309,0.3066388488148326,-0.0089,-0.10967521376656736,0.94,0.38920541995465807
689.935989,-0.1133,0.017337272880678663,0.9204,0.33657841716532855,-0.1464,-0.11146666675356406,0.94,0.4160734482495528
689.938836,-0.0744,0.012862283959669948,0.9242,0.36524288462067833,-0.1903,-0.11531219520460971,0.95,0.44211864589591604
689.953214,-0.0379,0.010386074986027512,0.8446,0.38862615854162086,-0.0343,-0.11136038080438485,0.85,0.4620152973156274
689.969621,0.0031,0.01003065669402617,0.7606,0.406771223978615,0.1403,-0.09908426466758559,0.77,0.47703894134901137
689.969768,0.0104,0.01004867344065904,0.5904,0.4157287252479508,0.2838,-0.08040698346428872,0.66,0.4859638710393035
689.985964,-0.0233,0.00842190888257811,0.0641,0.39857610450414827,0.172,-0.06809444768554293,0.19,0.47152660903738625
690.001812,0.0958,0.012684254790745031,-0.2186,0.36846995306492153,-0.1915,-0.07411423072527254,0.31,0.4636472622550747
690.004151,0.162,0.01996794967900137,-0.2934,0.3361836138910229,-0.2835,-0.08432817068989339,0.44,0.46249373726702225
690.017983,0.1657,0.02707683018246472,-0.2658,0.3068185595548754,-0.3791,-0.09870728431477663,0.49,0.46383550618082603
690.020737,0.1979,0.03540966773453961,-0.2292,0.2806713127473205,-0.4805,-0.11733131922625092,0.57,0.46901426197688323
690.034132,0.1488,0.04094090345480597,-0.2048,0.2569897852962317,-0.5168,-0.1368175963371655,0.58,0.47442820041703526
690.050112,0.0997,0.04380720084725446,-0.1804,0.2356536982086106,-0.5314,-0.15606551846705985,0.57,0.4790902394210823
690.050242,0.0484,0.04403123983031522,-0.1058,0.21899742024721494,-0.5315,-0.17437939561500815,0.54,0.48206144725420025
690.066307,0.0259,0.04314678910688521,-0.0406,0.20633413145466786,-0.5105,-0.19077552265817846,0.51,0.4834243034857027
690.082325,-0.0087,0.04061767744313471,0.194,0.20573246650565968,-0.2846,-0.1953523264309502,0.34,0.47642799599859526
690.082448,-0.0234,0.03749486390932325,0.3271,0.21165283399318846,-0.2322,-0.19714977392212335,0.4,0.4726998010718345
690.098444,-0.0358,0.03391950469423431,0.3934,0.22051854940815488,-0.1706,-0.19585466299909296,0.43,0.4706168839463792
690.098576,-0.0287,0.030864894709149708,0.4501,0.2317176445589766,-0.1234,-0.19232028919425914,0.47,0.4705867920465558
690.114597,-0.0503,0.02690563155260582,0.4661,0.243150930190246,-0.1143,-0.18851442142868552,0.48,0.4710459729223336
690.130827,-0.0072,0.025241942208576267,0.3929,0.25045576286389254,-0.1592,-0.18708444965167645,0.42,0.4685559254627075
690.13098,0.0241,0.025186237710596936,0.3683,0.2562042622363856,-0.1527,-0.18540715942476538,0.4,0.4652117339767218
690.147434,0.0936,0.028523494407640987,0.3795,0.262218688468757,-0.1965,-0.18594827359916707,0.44,0.46398189329493045
690.163882,0.0507,0.029605275168243864,0.3092,0.264510459762964,-0.089,-0.18121908952115892,0.33,0.45744619118298263
690.164055,0.0451,0.030361115403939286,0.3228,0.26735385196964867,-0.0315,-0.17391571930061459,0.33,0.451229303808203
690.18055,0.0038,0.029065451237893464,0.3277,0.2702975665077146,-0.0286,-0.16682714762741388,0.33,0.44531567923219306
690.180673,-0.0396,0.025715917031166952,0.3234,0.2728879291170943,-0.0601,-0.1616209453041254,0.33,0.4396905241476958
690.197167,-0.0353,0.02273953083452466,0.3147,0.2749275423308946,-0.0731,-0.15730285041124123,0.32,0.43385196199414966
690.213775,-0.0652,0.01844979762308443,0.2013,0.27133595490011925,-0.1142,-0.15520027234240016,0.24,0.4243957687261424
690.213912,-0.0593,0.014657124568299823,0.1128,0.2636024936854793,-0.1551,-0.15519538100862454,0.2,0.41344963366633053
690.230474,-0.0405,0.011966533125943733,-0.0604,0.24779749399350467,-0.2657,-0.16058585022771601,0.28,0.4069398954387046
690.2343,-0.1039,0.006314507119800134,-0.097,0.230978104042602,-0.3286,-0.16878166241172984,0.36,0.4046501444416946
690.251302,-0.0977,0.0012406287237123224,-0.1435,0.212710879455158,-0.3552,-0.1778752398550601,0.4,0.40442330812746563
690.251642,-0.0461,-0.0010686702384199863,-0.1923,0.1929542511890527,-0.3794,-0.18770571595969132,0.43,0.4056709516334429
690.26793,-0.0255,-0.0022604424219116945,-0.2171,0.17295160478958674,-0.3604,-0.19612982737629175,0.42,0.40636992960254326
690.268871,-0.0381,-0.004008713523281856,-0.2036,0.15458323382424105,-0.3463,-0.20345520165061898,0.4,0.40605920132924844
690.284342,-0.0395,-0.005739995790438839,-0.2316,0.1357450272962293,-0.3616,-0.21116958205790584,0.43,0.4072270451668461
690.291991,-0.0617,-0.00846975209334426,-0.2636,0.11626478206226688,-0.3645,-0.218649114640447,0.45,0.4093135307684634
690.301363,-0.0318,-0.009607812966839662,-0.2739,0.09723235366898555,-0.4033,-0.22765647490188862,0.49,0.413249456096831
690.317776,0.0726,-0.005597675748945045,-0.1557,0.08489419007537649,-0.4523,-0.23861469563838186,0.48,0.41650558018966855
690.33378,0.0615,-0.0023246183953379695,-0.0369,0.0789530100716996,-0.4351,-0.2481993446316315,0.44,0.4176516494487091
690.334041,0.029,-0.0007965882297117268,0.1056,0.08025286323893376,-0.3979,-0.25550181562521046,0.41,0.41727839825608914
690.349839,-0.0178,-0.0016260229502135938,0.1861,0.08541613820288821,-0.3982,-0.2624627026678831,0.44,0.41838676907286526
690.35045,-0.0477,-0.0038735340258129304,0.1563,0.08887388755884487,-0.3884,-0.2686059854645717,0.42,0.4184654632644328
690.365936,-0.1153,-0.009308971390407421,0.1049,0.08965564914134024,-0.3809,-0.27408374227117793,0.41,0.4180525138368995
690.382025,-0.0121,-0.009445119127460717,0.053,0.0878675686954212,-0.2716,-0.27396258411160823,0.28,0.41131824486924584
690.382812,0.0106,-0.008467308438316291,0.1723,0.0919862238810104,-0.1845,-0.26959855561835905,0.25,0.40344906219269727
690.398118,0.0215,-0.007005488514495984,0.2822,0.10126494466730256,-0.1551,-0.2640132602223415,0.32,0.3993783762320779
690.399336,-0.0463,-0.008922293952813253,0.3512,0.11345689858597072,-0.178,-0.2598174914310078,0.4,0.39940869934270823
690.414301,-0.0707,-0.011935840589261388,0.3844,0.1266736352403136,-0.0911,-0.2515873698977879,0.4,0.39943754327721026
690.430651,-0.0193,-0.0122950678775901,0.4473,0.14231394571639586,0.1014,-0.23436847380521286,0.46,0.40239180945880976
690.432706,-0.0728,-0.01524652798112229,0.4983,0.15967911909608387,0.1187,-0.21714562142447077,0.52,0.40812879436325805
690.446864,-0.0664,-0.017741819299116324,0.59,0.18067038157920173,0.0309,-0.20504583501352097,0.59,0.4170005604918796
690.451052,-0.0923,-0.021378803723549673,0.5834,0.20031572881924065,-0.0917,-0.19951676989091016,0.6,0.425927362419105
690.463315,-0.1605,-0.028165203541913104,0.5115,0.21549544936464352,-0.2056,-0.19981351282306087,0.57,0.43295529595963644
690.480286,-0.1723,-0.03519616922279539,0.2092,0.21518835427368527,-0.2423,-0.20188602439266765,0.36,0.4293965010347761
690.481581,-0.0766,-0.037215868285098055,0.1106,0.2100864833335055,-0.1886,-0.20123792564180581,0.23,0.4196698424477139
690.499464,-0.0671,-0.0386736308077762,0.0552,0.20253104512211498,-0.0969,-0.19614827073244942,0.13,0.4055396062307522
690.499679,-0.0365,-0.038567600036665164,0.0672,0.19592953072591424,-0.0155,-0.18733615996501285,0.08,0.3896596254390082
690.515523,-0.0136,-0.037349668327559545,0.0866,0.19059638288562575,0.0508,-0.17571976191793906,0.1,0.37552988761271505
690.532628,-0.0657,-0.03873261133597127,0.1133,0.18682582762291228,-0.0839,-0.1712407491414542,0.16,0.36501623455843624
690.532761,-0.0574,-0.03964321566104584,0.0987,0.182527006763258,-0.2318,-0.17419485893943204,0.26,0.3598934914092442
690.549063,-0.0396,-0.03964110758001921,0.0671,0.17689642106748932,-0.3408,-0.18232193899116705,0.35,0.3594108820722079
690.549203,-0.0505,-0.040170809649286564,0.1335,0.1747795224788313,-0.3487,-0.19043794196720767,0.38,0.36041522928819775
690.56599,-0.0351,-0.03992345308102868,0.2596,0.17891710674815658,-0.3085,-0.1961970667492951,0.4,0.36234619371316373
690.582292,-0.1184,-0.0437515773209785,0.4825,0.1937260283701977,-0.2698,-0.19978745373713436,0.57,0.37247564767837527
690.582404,-0.1686,-0.049841744280930765,0.5127,0.20928573430335878,-0.1743,-0.19854416331093266,0.57,0.38211098193796667
690.59857,-0.1755,-0.05597141529161707,0.5049,0.22370594238612174,-0.1535,-0.1963468870518628,0.56,0.3907884950141634
690.598673,-0.1274,-0.059455736496904034,0.447,0.23459833544045725,-0.1335,-0.19328118524445484,0.48,0.39514027574517985
690.614758,-0.0939,-0.06113594447266481,0.3318,0.23933988005311785,-0.116,-0.1895113713300912,0.36,0.393426115952732
690.630837,0.0342,-0.05648541059594945,0.1708,0.23599647127003892,-0.1889,-0.1894815483383794,0.26,0.3869175249306475
690.630954,-0.0026,-0.05385685398151289,0.1565,0.23211859462271994,-0.11,-0.18560439963894626,0.19,0.3773117920072013
690.647035,-0.0226,-0.05233212939704884,0.154,0.22830793147039213,-0.1456,-0.18365296551021718,0.21,0.3691502411775817
690.663691,-0.0674,-0.05306714747524158,0.0524,0.21972705676451934,-0.2891,-0.18879672329020655,0.3,0.3657770586811143
690.66418,-0.0662,-0.05370777442766882,0.0295,0.21044768814185985,-0.2634,-0.19243590751995257,0.27,0.36110500703813314
690.68373,-0.0462,-0.05334154152875814,0.1028,0.20519658140323252,-0.2531,-0.1953951315433695,0.28,0.35714866523139494
690.684019,-0.1001,-0.05562244194198945,0.184,0.20416260182258703,-0.206,-0.19591244219979048,0.29,0.35387312058596104
690.700962,-0.2182,-0.06355305453018509,0.2383,0.20582784075807056,-0.003,-0.18650207916565434,0.32,0.35222077324030443
690.717058,-0.2252,-0.07143827138237119,0.2251,0.20676794608694515,-0.018,-0.17828246554781754,0.32,0.350649028204192
690.717177,-0.2441,-0.0798607947295726,0.1187,0.20247194871685026,-0.0402,-0.17154673552109473,0.27,0.34671492926740216
690.73296,-0.1964,-0.08554563401105686,0.0384,0.19446843902334535,-0.0909,-0.16761274842250473,0.22,0.3405337132055777
690.733088,-0.1039,-0.08644096893734676,0.006,0.18527485663196264,-0.1198,-0.16528041923116302,0.16,0.33172719061018363
690.749104,-0.0645,-0.0853706777696713,-0.0455,0.17401754655235468,-0.1466,-0.16436917926866726,0.17,0.32383805936090637
